Title,Cook Time,ServingSize,Ingredients,Cooking Instructions,Image Link,Nutrition Label,Host Link
Kendra's Maid-Rite Sandwiches,45,16 item(s),"['2 pounds ground beef', '1 chopped onion', '¾ cup ketchup', '2 tablespoons brown sugar', '2 tablespoons distilled white vinegar', '1 tablespoon Worcestershire sauce', '2 teaspoons prepared yellow mustard', '½ teaspoon salt', '16 hamburger buns, warmed']","['Step 1: Heat a large skillet over medium-high heat and stir in the ground beef and onion.\n', 'Step 2: Cook and stir until the beef is crumbly, evenly browned, and no longer pink.\n', 'Step 3: Drain and discard any excess grease.\n', 'Step 4: Stir in the ketchup, brown sugar, vinegar, Worcestershire sauce, mustard, and salt.\n', 'Step 5: Bring to a simmer, then reduce heat to medium-low, cover, and simmer 20 minutes longer.\n', 'Step 6: Serve on warmed buns.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7656453.jpg,"{'calories': '244.4 calories', 'carbohydrateContent': '27 g', 'cholesterolContent': '34.4 mg', 'fatContent': '8.9 g', 'fiberContent': '1.3 g', 'proteinContent': '13.4 g', 'saturatedFatContent': '3.1 g', 'sodiumContent': '482.6 mg', 'sugarContent': '4.6 g'}",allrecipes.com
Okra Gumbo,75,8 serving(s),"['1 tablespoon vegetable oil', '1 clove garlic, minced', '1 medium onion, finely chopped', '1 medium green bell pepper, finely chopped', '½ (16 ounce) package frozen okra, thawed and sliced', '8 ounces fresh mushrooms, sliced', '1 (14.5 ounce) can diced tomatoes with juice', '1 (6 ounce) can tomato paste', '½ teaspoon file powder', '2 bay leaves', '1 teaspoon salt', '1 teaspoon ground black pepper', '2 tablespoons vegetable oil', '2 tablespoons all-purpose flour']","['Step 1: Heat 1 tablespoon oil in a large saucepan over medium heat.\n', 'Step 2: Stir in garlic, onion, and green bell pepper, and saute until tender.\n', 'Step 3: Stir in okra, mushrooms, diced tomatoes and their liquid, tomato paste, file powder, bay leaves, salt, and pepper.\n', 'Step 4: Cook, stirring occasionally, 40 minutes.\n', 'Step 5: Heat 2 tablespoons oil in a medium skillet over medium heat.\n', 'Step 6: Stirring constantly, add flour, and cook 2 to 5 minutes, until a golden brown roux has formed.\n', 'Step 7: Spoon the roux into the okra mixture, and continue to cook, stirring occasionally, 5 to 10 minutes, until thickened.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4512943.jpg,"{'calories': '105.2 calories', 'carbohydrateContent': '12.4 g', 'fatContent': '5.5 g', 'fiberContent': '2.8 g', 'proteinContent': '3.2 g', 'saturatedFatContent': '0.9 g', 'sodiumContent': '541.8 mg', 'sugarContent': '6.1 g'}",allrecipes.com
Easy and Delicious Slow Cooker Cassoulet,285,6 serving(s),"['1 tablespoon olive oil', '6 slices turkey bacon', '1 large onion, finely chopped', '4 boneless, skinless chicken thighs, chopped', '¼ pound fully-cooked smoked sausage, diced', '3 cloves garlic, minced', '1 teaspoon dried thyme leaves', '2 bay leaves', '½ teaspoon ground black pepper', '¼ cup tomato paste', '3 (15 ounce) cans great Northern beans, drained and rinsed', '1 (14.5 ounce) can diced tomatoes, drained', '3 tablespoons minced fresh parsley']","['Step 1: Heat olive oil in a large skillet over medium heat and cook bacon until crisp and brown, turning often, about 10 minutes.\n', 'Step 2: Remove bacon and drain on paper towels; crumble when cool.\n', 'Step 3: Set bacon aside.\n', 'Step 4: Cook and stir onion in the same skillet until translucent, about 5 minutes.\n', 'Step 5: Stir in chicken, sausage, garlic, thyme, bay leaves, and black pepper; cook until chicken pieces are browned, 5 to 8 minutes.\n', 'Step 6: Stir in tomato paste.\n', 'Step 7: Transfer chicken mixture to a slow cooker and stir in crumbled turkey bacon, great Northern beans, and diced tomatoes.\n', 'Step 8: Cover the cooker, set on Low, and cook until cassoulet is thickened and the chicken is very tender, 4 to 5 hours.\n', 'Step 9: Sprinkle with parsley before serving.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F886040.jpg,"{'calories': '521.9 calories', 'carbohydrateContent': '52.9 g', 'cholesterolContent': '68.4 mg', 'fatContent': '18.9 g', 'fiberContent': '12.1 g', 'proteinContent': '35.5 g', 'saturatedFatContent': '5.4 g', 'sodiumContent': '641.2 mg', 'sugarContent': '4.7 g'}",allrecipes.com
Amazing Passover Chocolate Toffee Matzo,85,30 serving(s),"['6 whole matzos', '1 cup salted butter', '1 cup dark brown sugar, packed', '20 ounces semisweet chocolate chips', '½ cup chopped pecans']","['Step 1: Preheat oven to 325 degrees F (165 degrees C).\n', 'Step 2: Line baking sheets with foil and pinch the edges into a lip to contain drips.\n', 'Step 3: Grease the foil well with butter.\n', 'Step 4: Place the matzos onto the baking sheets, breaking them in half if needed.\n', 'Step 5: Melt the butter in a saucepan with the brown sugar over medium heat; bring to a boil and reduce heat.\n', 'Step 6: Simmer the mixture until thickened, about 5 minutes.\n', 'Step 7: Ladle the hot sugar mixture over the matzos, spreading the mixture over the matzos with a rubber spatula.\n', 'Step 8: Bake in the preheated oven until the sugar mixture is bubbling and thick, about 20 minutes.\n', 'Step 9: Set aside to cool until the toffee coating is firm, about 15 minutes.\n', 'Step 10: Place the semisweet chocolate chips into a microwave-safe bowl and microwave on Low until the chips are just melted (do not let the chocolate overheat or scorch).\n', 'Step 11: Spread the melted chocolate over the toffee-coated matzos; sprinkle chopped pecans on top.\n', 'Step 12: Place the baking sheets into the refrigerator until the treats are cold, about 30 minutes.\n', 'Step 13: Remove the matzos from the foil, break up into pieces, and store in an airtight container or plastic bags in refrigerator or freezer.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7924005.jpg,"{'calories': '206.1 calories', 'carbohydrateContent': '24 g', 'cholesterolContent': '16.3 mg', 'fatContent': '13 g', 'fiberContent': '1.3 g', 'proteinContent': '1.6 g', 'saturatedFatContent': '7.3 g', 'sodiumContent': '47.7 mg', 'sugarContent': '17.6 g'}",allrecipes.com
Mirliton,150,8 serving(s),"['6 (8-ounce) mirlitons (chayotes)', '2 teaspoons olive oil', '1 clove garlic, minced', '1 medium onion, chopped', '1 pound fresh shrimp, peeled and deveined', '1 pound cooked, cubed ham', '1 egg', '1 cup dry bread crumbs', '2 tablespoons chopped fresh parsley', '1 teaspoon dried thyme', 'salt and pepper to taste', '½ cup dry bread crumbs for topping']","['Step 1: Bring a large pot of water to a boil.\n', 'Step 2: Add mirliton, and boil until tender, about 45 minutes.\n', 'Step 3: Drain, cool, and peel.\n', 'Step 4: Cut in half, remove seeds, and cut into cubes.\n', 'Step 5: When the mirliton are almost done, bring another pot of water to a boil.\n', 'Step 6: Add shrimp, and cook for about 5 minutes, until pink.\n', 'Step 7: Drain shrimp, reserving the water for later.\n', 'Step 8: Preheat the oven to 250 degrees F (120 degrees C).\n', 'Step 9: Heat olive oil in a large skillet over medium-high heat.\n', 'Step 10: Fry onion and garlic in the oil until soft.\n', 'Step 11: Transfer to a 9x13 inch baking dish.\n', 'Step 12: Add the shrimp, ham, and cubed mirliton.\n', 'Step 13: Beat the egg in a small dish with a tablespoon of the water from the shrimp; pour into the baking dish.\n', 'Step 14: Mix in the bread crumbs, parsley, thyme, salt and pepper until evenly blended.\n', 'Step 15: If it seems a little dry, add a little more water from the shrimp.\n', 'Step 16: You have the choice to freeze, refrigerate, or bake at this point.\n', 'Step 17: Sprinkle some more breadcrumbs on top if desired.\n', 'Step 18: Bake for 1 hour and 30 minutes in the preheated oven, or until golden brown on top.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1743852.jpg,"{'calories': '318.7 calories', 'carbohydrateContent': '23.1 g', 'cholesterolContent': '141.3 mg', 'fatContent': '14.1 g', 'fiberContent': '3.8 g', 'proteinContent': '24.7 g', 'saturatedFatContent': '4.5 g', 'sodiumContent': '1061.7 mg', 'sugarContent': '4.4 g'}",allrecipes.com
Carolina Catfish Stew,80,12 serving(s),"['2 pounds catfish fillets', '4 tablespoons olive oil, divided', '2 tablespoons Cajun seasoning', '1 stick salted butter', '½ pound bacon, chopped', '1 medium yellow onion, diced', '½ medium green bell pepper, diced', '4 cloves garlic, minced', '2 (46 fluid ounce) cans tomato juice', '2 (15 ounce) cans tomato sauce', '1 (15 ounce) can tomato puree', '¼ cup white sugar', '1 tablespoon Italian seasoning', '1 teaspoon ground cayenne pepper', '2 medium russet potatoes, peeled and diced', '1 ½ cups corn', '1 teaspoon hot sauce, or to taste', '1 teaspoon Worcestershire sauce, or to taste']","['Step 1: Cut catfish fillets into 2-inch cubes.\n', 'Step 2: Put in a resealable plastic bag with 2 tablespoons olive oil and Cajun seasoning.\n', 'Step 3: Seal bag and shake until fish is thoroughly coated; place in the refrigerator while you prepare the stew.\n', 'Step 4: Preheat a large stockpot over high heat.\n', 'Step 5: Add butter and remaining 2 tablespoons oil.\n', 'Step 6: Add bacon, onion, bell pepper, and garlic; saute until onions are soft, 5 to 7 minutes.\n', 'Step 7: Reduce heat to medium.\n', 'Step 8: Add tomato juice, tomato sauce, and tomato puree, then stir in sugar, Italian seasoning, and cayenne.\n', 'Step 9: Add potatoes and corn and bring to a boil.\n', 'Step 10: Reduce heat and simmer, stirring frequently, until potatoes are tender, 20 to 30 minutes.\n', ""Step 11: Drop in catfish and simmer until fish is tender and cooked through, 20 to 30 minutes; make sure you don't break up the fish.\n"", 'Step 12: To serve, season with hot sauce and Worcestershire.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '371.3 calories', 'carbohydrateContent': '33 g', 'cholesterolContent': '62.3 mg', 'fatContent': '19.6 g', 'fiberContent': '3.9 g', 'proteinContent': '19.1 g', 'saturatedFatContent': '7.8 g', 'sodiumContent': '1626.3 mg', 'sugarContent': '17.7 g'}",allrecipes.com
Doberge Cake,205,1 serving(s),"['4 eggs, separated', '3 ½ cups sifted cake flour', '1 tablespoon baking powder', '¾ cup butter, room temperature', '2 cups white sugar', '½ teaspoon salt', '1 cup milk, room temperature', '1 teaspoon lemon juice', '1 teaspoon vanilla extract', '2 cups white sugar, divided', '½ teaspoon salt', '¼ cup all-purpose flour', '¼ cup cornstarch', '¼ cup unsweetened cocoa powder', '2 (1 ounce) squares bittersweet chocolate, chopped', '4 large eggs, beaten', '4 cups whole milk', '1 tablespoon butter, room temperature', '1 tablespoon vanilla extract', '1 cup butter, softened', ""3 cups confectioners' sugar, sifted"", '1 cup unsweetened cocoa powder, sifted', '1 teaspoon vanilla extract', '1 tablespoon hot water', '2 cups semisweet chocolate chips', '2 cups heavy whipping cream', '2 teaspoons vanilla extract']","['Step 1: Preheat oven to 375 degrees F (190 degrees C).\n', 'Step 2: Grease 3 9-inch cake pans.\n', 'Step 3: Beat whites of 4 eggs in a glass or metal bowl until foamy.\n', 'Step 4: Continue to beat until stiff peaks form.\n', 'Step 5: Lift your beater or whisk straight up: the tip of the peak formed by the egg whites should curl over slightly.\n', 'Step 6: Set aside.\n', 'Step 7: Reserve egg yolks in a small bowl.\n', 'Step 8: Sift together cake flour and baking powder in a separate bowl.\n', 'Step 9: Beat 3/4 cup butter, 2 cups sugar, and 1/2 teaspoon salt with an electric mixer in a large bowl until light and fluffy.\n', 'Step 10: The mixture should be noticeably lighter in color.\n', 'Step 11: Add reserved egg yolks one at a time, allowing each yolk to blend into the butter mixture before adding the next.\n', 'Step 12: Pour in cake flour mixture alternately with 1 cup milk, mixing until just incorporated.\n', 'Step 13: Stir lemon juice and 1 teaspoon vanilla extract into batter.\n', 'Step 14: Whisk beaten egg whites a few times; use a whisk or rubber spatula to fold 1/3 of the egg white mixture into the batter to lighten it.\n', 'Step 15: Fold in remaining egg whites, mixing just until combined.\n', 'Step 16: Pour batter into prepared pans and spread evenly over bottom.\n', 'Step 17: Bake in preheated oven until cake is light golden brown and just pulling from the sides of the pan, 15 to 20 minutes.\n', 'Step 18: Do not overbake.\n', 'Step 19: Cool in pans for 5 minutes, then invert onto cooling racks to cool completely.\n', 'Step 20: To make custard: combine 1 1/2 cups sugar, 1/2 teaspoon salt, 1/4 cup flour, cornstarch, and 1/4 cup cocoa powder in a saucepan and mix well.\n', 'Step 21: In a separate bowl, whisk remaining 1/2 cup sugar into 4 beaten eggs.\n', 'Step 22: Pour 4 cups whole milk into saucepan and cook over medium heat, stirring constantly, until mixture begins to boil.\n', 'Step 23: Remove from heat and gradually pour hot milk mixture into egg mixture, whisking constantly.\n', 'Step 24: Add chopped chocolate and stir until chocolate melts.\n', 'Step 25: Return custard to saucepan and cook, stirring constantly, over medium heat until mixture has thickened, about 5 minutes.\n', 'Step 26: Remove from heat; stir in 1 tablespoon butter and 1 tablespoon vanilla extract.\n', 'Step 27: Transfer custard to a bowl and allow to cool.\n', 'Step 28: To make buttercream: place 1 cup softened butter in a mixing bowl.\n', ""Step 29: Gradually beat in 3 cups sifted confectioners' sugar.\n"", 'Step 30: Beat in 1 cup sifted cocoa powder.\n', 'Step 31: Mix in 1 teaspoon vanilla extract to make a smooth frosting.\n', 'Step 32: If the frosting is too stiff, add a tablespoon of hot water or as needed, drizzling it very slowly, and mix well until desired consistency is reached.\n', 'Step 33: To make ganache: place chocolate chips in a large mixing bowl.\n', 'Step 34: Heat heavy cream in a saucepan until very hot but not boiling.\n', 'Step 35: Remove from heat and pour over the chocolate chips.\n', 'Step 36: Let stand for 3 minutes, then whisk, scraping sides and bottom of the bowl, until smooth.\n', 'Step 37: Stir in 2 teaspoons vanilla extract.\n', 'Step 38: Allow to cool to room temperature, cover, and set aside.\n', 'Step 39: Ganache should be spreadable and not firm.\n', 'Step 40: To assemble cake: using a long serrated knife and a gentle sawing motion, slice each cake layer in half horizontally.\n', 'Step 41: Cover cake plate with strips of parchment paper or foil for easier clean up.\n', 'Step 42: Put a dab of buttercream in the center of the plate to keep cake from shifting.\n', 'Step 43: Set a cake half on the plate.\n', 'Step 44: Spread custard filling onto cake layer, taking care not to spread it too close to the edge (weight of the cake layers will cause it to spread out).\n', 'Step 45: Gently lay another cake round on top of the first and repeat with another custard layer.\n', 'Step 46: Repeat with remaining layers and custard, topping custard with the last cake layer.\n', 'Step 47: Chill cake for 30 minutes to allow it to firm up.\n', 'Step 48: Frost top and sides of cake with chocolate buttercream.\n', 'Step 49: Chill for 30 minutes, to firm and set.\n', 'Step 50: Spread frosted cake with ganache.\n', 'Step 51: Remove parchment strips or aluminum foil from cake plate.\n', 'Step 52: Store cake in the refrigerator.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F966000.jpg,"{'calories': '917.2 calories', 'carbohydrateContent': '125 g', 'cholesterolContent': '185.4 mg', 'fatContent': '45 g', 'fiberContent': '4.3 g', 'proteinContent': '11.3 g', 'saturatedFatContent': '27.1 g', 'sodiumContent': '434.3 mg', 'sugarContent': '90.2 g'}",allrecipes.com
Pickled Bologna,635,2 serving(s),"['2 pounds ring bologna, peeled and sliced into large chunks', '4 cups vinegar', '1 (4.5 ounce) can chopped pickled jalapeno peppers', '1 onion, chopped', '1 cup water', '1 tablespoon hot pepper sauce', '1 tablespoon salt']","['Step 1: Place the bologna in a large sealable jar.\n', 'Step 2: Combine the vinegar, peppers, onion, water, hot pepper sauce, and salt in a saucepan; bring to a boil; pour over the bologna.\n', 'Step 3: Seal the jar.\n', 'Step 4: Shake daily.\n', 'Step 5: Allow to pickle at least 3 days.\n', 'Step 6: For best results, allow bologna to pickle 90 days.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7850577.jpg,"{'calories': '298.3 calories', 'carbohydrateContent': '3.5 g', 'cholesterolContent': '52.7 mg', 'fatContent': '26.1 g', 'fiberContent': '0.7 g', 'proteinContent': '11.5 g', 'saturatedFatContent': '11 g', 'sodiumContent': '1862.1 mg', 'sugarContent': '2.1 g'}",allrecipes.com
Georgia Peach Pie,40,1 serving(s),"['3 egg whites', '1 cup white sugar', '14 saltine crackers, finely crushed', '1 teaspoon vanilla extract', '¼ teaspoon baking powder', '½ cup chopped pecans', '7 fresh peaches - peeled, pitted, and sliced', '2 cups sweetened whipped cream']","['Step 1: Preheat the oven to 325 degrees F (165 degrees C).\n', 'Step 2: In a large glass or metal bowl, whip the egg whites until they can hold a peak.\n', 'Step 3: Gradually sprinkle in the sugar, while continuing to whip the egg whites to stiff peaks.\n', 'Step 4: Fold in saltines, vanilla, baking powder and pecans.\n', 'Step 5: Spread evenly into an ungreased 9 inch deep dish pie plate.\n', 'Step 6: Bake for 30 minutes in the preheated oven, or until a skewer inserted into the center comes out clean.\n', 'Step 7: Remove from the oven, and cool.\n', 'Step 8: The crust will puff and crack as it cools.\n', 'Step 9: When crust is completely cool, arrange sliced peaches over the top.\n', 'Step 10: Cover with aluminum foil to protect their color until serving.\n', 'Step 11: Top with sweetened whipped cream just before serving.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1291414.jpg,"{'calories': '238.4 calories', 'carbohydrateContent': '37.1 g', 'cholesterolContent': '11.4 mg', 'fatContent': '9.3 g', 'fiberContent': '0.9 g', 'proteinContent': '3 g', 'saturatedFatContent': '2.6 g', 'sodiumContent': '115.3 mg', 'sugarContent': '31.9 g'}",allrecipes.com
"Potato Latkes with Caramelized Pears, Goat Cheese, and Sherry Vinegar Drizzle",25,6 serving(s),"['2 cups peeled and shredded potatoes', '3 eggs, beaten', '2 tablespoons all-purpose flour', '1 tablespoon grated onion', '1 ½ teaspoons salt', '½ cup oil for frying', '1 tablespoon oil', '2 pears, cored and cut into 1/2-inch slices', '¼ cup brown sugar, divided', '8 ounces goat cheese, sliced into 1/4-inch thick rounds', '¼ cup sherry vinegar']","['Step 1: Place shredded potatoes in cheesecloth and wring out any excess moisture.\n', 'Step 2: Mix potatoes, eggs, flour, onion, and salt together in a bowl.\n', 'Step 3: Heat 1/2 cup oil in a large skillet over medium-high heat until oil shimmers.\n', 'Step 4: Working in batches, drop spoonfuls of the potato mixture into the hot oil, pressing each down to form a pancake.\n', 'Step 5: Cook latkes until browned and crisp, 3 to 5 minutes per side; transfer to paper towels to drain.\n', 'Step 6: Heat 1 tablespoon oil in a separate skillet over medium-high heat.\n', 'Step 7: Cook pears in hot oil and sprinkle 2 tablespoons brown sugar over pears.\n', 'Step 8: Cook pears until browned and sugar is melted, 3 to 5 minutes per side.\n', 'Step 9: Place latkes on a serving platter.\n', 'Step 10: Top each latke with 1 round of goat cheese and a pear.\n', 'Step 11: Sprinkle brown sugar on the pears and drizzle sherry vinegar over the top.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1071564.jpg,"{'calories': '328.6 calories', 'carbohydrateContent': '30 g', 'cholesterolContent': '122.9 mg', 'fatContent': '18 g', 'fiberContent': '2.9 g', 'proteinContent': '12.9 g', 'saturatedFatContent': '9.2 g', 'sodiumContent': '817.9 mg', 'sugarContent': '16 g'}",allrecipes.com
Mom's Traditional Creamed Onions,40,6 serving(s),"['1 cup pearl onions', '4 cups water', '6 tablespoons butter', '6 tablespoons all-purpose flour', '3 cups milk', '1 pinch salt to taste', '1 pinch ground black pepper to taste']","['Step 1: Peel onions, and drop into boiling water.\n', 'Step 2: Cook until tender.\n', 'Step 3: Drain, reserving liquid.\n', 'Step 4: Set onions aside while you make the sauce.\n', 'Step 5: Melt butter or margarine in a saucepan over medium heat.\n', 'Step 6: Whisk in flour to make a paste.\n', 'Step 7: Mix together cooking water and milk.\n', 'Step 8: Add milk mixture slowly to the saucepan, stirring constantly, and cook until thickened.\n', 'Step 9: Add salt and pepper to taste.\n', 'Step 10: Add onions, and transfer to a serving dish.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7649310.jpg,"{'calories': '211.7 calories', 'carbohydrateContent': '16.6 g', 'cholesterolContent': '40.3 mg', 'fatContent': '14 g', 'fiberContent': '0.3 g', 'proteinContent': '5.4 g', 'saturatedFatContent': '8.8 g', 'sodiumContent': '142.8 mg', 'sugarContent': '6.9 g'}",allrecipes.com
Pumpkin Pie Chatsworth Style,50,1 serving(s),"['¾ cup brown sugar', '¾ teaspoon ground ginger', '½ teaspoon salt', '½ teaspoon ground cinnamon', '¼ teaspoon ground nutmeg', '1 dash ground allspice', '1 dash ground cloves', '1 ¾ cups mashed cooked pumpkin', '2 eggs, beaten', '1 ½ cups warm 2% evaporated milk', '1 (9 inch) prepared pie crust']","['Step 1: Preheat oven to 350 degrees F (175 degrees C).\n', 'Step 2: Mix brown sugar, ground ginger, salt, cinnamon, nutmeg, allspice, and cloves together in a large bowl; add pumpkin and eggs.\n', 'Step 3: Beat the pumpkin mixture until smooth.\n', 'Step 4: Stir evaporated milk into the pumpkin mixture; pour into the pie crust.\n', 'Step 5: Bake in preheated oven until the pie is set in the middle, 35 to 40 minutes.\n', 'Step 6: Cool to room temperature before serving.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4136698.jpg,"{'calories': '253 calories', 'carbohydrateContent': '29.9 g', 'cholesterolContent': '60.2 mg', 'fatContent': '12.4 g', 'fiberContent': '1.1 g', 'proteinContent': '6.4 g', 'saturatedFatContent': '4.5 g', 'sodiumContent': '334.3 mg', 'sugarContent': '18.3 g'}",allrecipes.com
Garlic Asparagus with Lime,25,4 serving(s),"['1 teaspoon butter', '1 tablespoon olive oil', '1 clove garlic, minced', '1 medium shallot, minced', '1 bunch fresh asparagus spears, trimmed', '¼ lime, juiced', 'salt and pepper to taste']","['Step 1: Melt butter with olive oil in a large skillet over medium heat.\n', 'Step 2: Stir in garlic and shallots, and cook for 1 to 2 minutes.\n', 'Step 3: Stir in asparagus spears; cook until tender, about 5 minutes.\n', 'Step 4: Squeeze lime over hot asparagus, and season with salt and pepper.\n', 'Step 5: Transfer to serving plate, and garnish with lime wedges.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F375765.jpg,"{'calories': '72.9 calories', 'carbohydrateContent': '7.2 g', 'cholesterolContent': '2.7 mg', 'fatContent': '4.5 g', 'fiberContent': '2.5 g', 'proteinContent': '2.9 g', 'saturatedFatContent': '1.2 g', 'sodiumContent': '11.2 mg', 'sugarContent': '2.6 g'}",allrecipes.com
Green Chile Cioppino,140,12 serving(s),"['4 peppers Anaheim chile peppers, halved and seeded', '¾ cup salted butter', '2 medium onions, chopped', '½ bunch fresh cilantro, chopped', '6 cloves garlic, minced', '2 (14.5 ounce) cans diced tomatoes, undrained', '2 (14.5 ounce) cans chicken broth', '1 ½ cups white wine', '1 cup water', '2 leaf (blank)s bay leaves', '1 tablespoon dried basil', '½ teaspoon dried thyme', '½ teaspoon dried oregano', '¾ pound clams in shell, scrubbed', '½ pound mussels, cleaned and debearded', '1 ½ pounds cod fillets, cubed', '1 pound sea scallops', '1 pound large shrimp, peeled and deveined', '4 whole lobster tails, split in half lengthwise']","[""Step 1: Set an oven rack about 6 inches from the heat source and preheat the oven's broiler.\n"", 'Step 2: Line a baking sheet with aluminum foil.\n', 'Step 3: Place peppers with cut sides down onto the prepared baking sheet.\n', 'Step 4: Cook under the preheated broiler until pepper skins have blackened and blistered, 5 to 8 minutes.\n', 'Step 5: Transfer to a bowl and cover tightly with plastic wrap.\n', 'Step 6: Allow peppers to steam as they cool, about 20 minutes.\n', 'Step 7: Remove and discard skins.\n', 'Step 8: Puree peppers in the bowl of a food processor or blender; set aside.\n', 'Step 9: Melt butter in a large stockpot over medium-low heat.\n', 'Step 10: Add onions, cilantro, and garlic; cook slowly, stirring occasionally, until onions are soft, 7 to 10 minutes.\n', 'Step 11: Pour in tomatoes and their juices.\n', 'Step 12: Add chicken broth, wine, water, bay leaves, basil, thyme, and oregano; mix well.\n', 'Step 13: Cover and simmer for 30 minutes.\n', 'Step 14: Ladle into bowls.\n', 'Step 15: Increase heat and bring to a boil.\n', 'Step 16: Add clams and mussels; simmer, 4 to 5 minutes.\n', 'Step 17: Add cod and scallops; reduce heat, cover, and simmer for 5 minutes.\n', 'Step 18: Add shrimp and lobster tails.\n', 'Step 19: Cook until clams and mussels open, cod and scallops are opaque, shrimp is pink, and lobster shells are bright red and meat is opaque, about 5 minutes more.\n', ""Step 20: Don't overcook or seafood will become tough.\n""]",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '390.3 calories', 'carbohydrateContent': '12.2 g', 'cholesterolContent': '176.5 mg', 'fatContent': '17.9 g', 'fiberContent': '1.4 g', 'proteinContent': '37.5 g', 'saturatedFatContent': '9.2 g', 'sodiumContent': '979.5 mg', 'sugarContent': '3.9 g'}",allrecipes.com
Nutty Mandel Bread,75,48 item(s),"['1 ½ cups white sugar', '3 large eggs', '1 cup vegetable oil', '1 teaspoon vanilla extract', '1 teaspoon baking powder', '1 teaspoon ground anise seed', '½ teaspoon salt', '4 cups all-purpose flour', '1 cup chopped pecans', '1 cup chopped almonds', '½ cup chopped English walnuts']","['Step 1: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 2: Generously grease a 10 1/2 x 15 1/2-inch baking pan.\n', 'Step 3: Cream sugar and eggs together using a stand mixer (such as KitchenAid®) fitted with the beater hook.\n', 'Step 4: Mix in oil, vanilla extract, baking powder, anise, and salt.\n', 'Step 5: Change to the dough hook and beat in flour, pecans, almonds, and walnuts.\n', 'Step 6: Spread batter into the prepared pan.\n', 'Step 7: Bake in the preheated oven for 30 minutes.\n', 'Step 8: Remove from the oven and let cool, about 5 minutes.\n', 'Step 9: Leave oven on.\n', 'Step 10: Cut into 4x12 rows and turn pieces on their unbaked sides.\n', 'Step 11: Return to the oven and continue to bake until brown, 10 to 15 minutes.\n', 'Step 12: Flip and bake until the other sides are crisp, 10 to 15 minutes more.\n', 'Step 13: Let cool in the pan before serving.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '149.6 calories', 'carbohydrateContent': '15.4 g', 'cholesterolContent': '11.6 mg', 'fatContent': '9.1 g', 'fiberContent': '1 g', 'proteinContent': '2.5 g', 'saturatedFatContent': '1.2 g', 'sodiumContent': '39 mg', 'sugarContent': '6.6 g'}",allrecipes.com
Clam Fritters,35,4 serving(s),"['1 egg', '½ cup all-purpose flour', '½ cup milk', '1 cup minced clams', '¼ teaspoon salt', '⅛ teaspoon ground black pepper', '2 tablespoons minced onion', '2 tablespoons minced green bell pepper', '½ cup vegetable oil']","['Step 1: Beat the egg and gradually beat in the flour.\n', 'Step 2: Slowly stir in the milk, clams, salt, pepper and onion.\n', 'Step 3: If desired, stir in the green pepper.\n', 'Step 4: With hands shape mixture into 2 inch diameter patties.\n', 'Step 5: In a medium skillet heat the oil over medium-high heat until hot.\n', 'Step 6: Fry the patties in the hot oil until golden brown.\n', 'Step 7: Place cooked fritters on paper towels to soak up any excess oil.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1043881.jpg,"{'calories': '346 calories', 'carbohydrateContent': '14.5 g', 'cholesterolContent': '53.4 mg', 'fatContent': '29.6 g', 'fiberContent': '0.6 g', 'proteinContent': '6 g', 'saturatedFatContent': '4.4 g', 'sodiumContent': '183.5 mg', 'sugarContent': '2.1 g'}",allrecipes.com
