Title,Cook Time,ServingSize,Ingredients,Cooking Instructions,Image Link,Nutrition Label,Host Link
Cottage Cheese Chicken Enchiladas,60,6 serving(s),"['1 tablespoon vegetable oil', '2 skinless, boneless chicken breast halves - boiled and shredded', '½ cup chopped onion', '1 (7 ounce) can chopped green chile peppers', '1 (1 ounce) package taco seasoning mix', '½ cup sour cream', '2 cups cottage cheese', '1 teaspoon salt', '1 pinch ground black pepper', '12 (6 inch) corn tortillas', '2 cups shredded Monterey Jack cheese', '1 (10 ounce) can red enchilada sauce']","['Step 1: To Make Meat Mixture: Heat oil in medium skillet over medium high heat.\n', 'Step 2: Add chicken, onion and green chile peppers and saute until browned, then add taco seasoning and prepare meat mixture according to package directions.\n', 'Step 3: To Make Cheese Mixture: In a medium bowl mix sour cream with cottage cheese and season with salt and pepper; stir until well blended.\n', 'Step 4: Preheat oven to 350 degrees F (175 degrees C).\n', 'Step 5: To Assemble Enchiladas: Heat tortillas until soft.\n', 'Step 6: In each tortilla place a spoonful of meat mixture, a spoonful of cheese mixture and a bit of shredded cheese.\n', 'Step 7: Roll tortillas and place in a lightly greased 9x13 inch baking dish.\n', 'Step 8: Top with any remaining meat and cheese mixture, enchilada sauce and remaining shredded cheese.\n', 'Step 9: Bake at 350 degrees F (175 degrees C) for 30 minutes or until cheese is melted and bubbly.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F610703.jpg,"{'calories': '548.5 calories', 'carbohydrateContent': '34.4 g', 'cholesterolContent': '97.7 mg', 'fatContent': '31.2 g', 'fiberContent': '4.3 g', 'proteinContent': '33.2 g', 'saturatedFatContent': '16.3 g', 'sodiumContent': '1685.1 mg', 'sugarContent': '3.3 g'}",allrecipes.com
Meatless Zucchini Casserole,65,1 serving(s),"['2 teaspoons vegetable oil', '2 cups tomato sauce', '2 tablespoons chili powder', '2 tablespoons tomato paste', '1 tablespoon apple cider vinegar', '1 teaspoon ground cumin', '½ teaspoon salt', '½ teaspoon garlic powder', '¼ teaspoon cayenne pepper', '3 cups thinly sliced zucchini', '2 cups crispy tortilla strips', '1 ½ cups shredded Mexican cheese blend', '1 cup frozen corn kernels, thawed', '1 (4 ounce) can diced green chiles, drained', '1 cup sour cream, or to taste', '3 medium green onions, chopped']","['Step 1: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 2: Oil a 9x13-inch baking dish with vegetable oil.\n', 'Step 3: Combine tomato sauce, chili powder, tomato paste, vinegar, cumin, salt, garlic powder, and cayenne pepper in a medium saucepan over high heat; bring to a boil.\n', 'Step 4: Reduce heat to low and simmer, stirring occasionally, for 10 minutes.\n', 'Step 5: Meanwhile, place a steamer insert into a saucepan and fill with water to just below the bottom of the steamer.\n', 'Step 6: Bring water to a boil.\n', 'Step 7: Add zucchini, cover, and steam until tender, about 5 minutes.\n', 'Step 8: Drain and transfer to a large bowl.\n', 'Step 9: Add tortilla strips, 3/4 cup Mexican cheese, corn, and green chiles.\n', 'Step 10: Toss lightly to combine, then spoon into the prepared baking dish.\n', 'Step 11: Spread tomato mixture over top and top with remaining cheese.\n', 'Step 12: Bake in the preheated oven until heated through, about 30 minutes.\n', 'Step 13: Spread sour cream over top and sprinkle with green onions.\n', 'Step 14: Serve immediately.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '235 calories', 'carbohydrateContent': '18.6 g', 'cholesterolContent': '31.4 mg', 'fatContent': '15.5 g', 'fiberContent': '3.4 g', 'proteinContent': '8.6 g', 'saturatedFatContent': '8.7 g', 'sodiumContent': '859.5 mg', 'sugarContent': '5.3 g'}",allrecipes.com
Roasted Tomatillo Salsa,40,5 item(s),"['1 pound fresh tomatillos, husks removed', '½ large sweet onion, cut into 1/4-inch slices', '2 (14.5 ounce) cans diced tomatoes with green chile peppers', '1 (4 ounce) can diced green chiles', '3 tablespoons chopped fresh cilantro', '2 cloves garlic, minced', '2 tablespoons lime juice', '1 tablespoon chili powder', '1 teaspoon ground cumin']","['Step 1: Preheat an outdoor grill for medium heat and lightly oil the grate.\n', 'Step 2: Cook tomatillos and onion on the preheated grill until lightly charred, about 15 minutes.\n', 'Step 3: Transfer to a plate and let cool, about 10 minutes; roughly chop and place into a medium bowl.\n', 'Step 4: Add diced tomatoes to the bowl and mix.\n', 'Step 5: Stir in chiles, cilantro, garlic, lime juice, chili powder, and cumin; blend well.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '18.5 calories', 'carbohydrateContent': '3.9 g', 'fatContent': '0.4 g', 'fiberContent': '1.1 g', 'proteinContent': '0.7 g', 'saturatedFatContent': '0.1 g', 'sodiumContent': '233.2 mg', 'sugarContent': '1.3 g'}",allrecipes.com
Arroz con Leche (Mexican Rice Pudding),40,10 serving(s),"['4 cups water', '½ cinnamon stick', '2 ¼ cups uncooked white rice', '4 cups whole milk', '4 cups evaporated milk', '1 ¼ cups white sugar', '2 pinches ground cinnamon']","['Step 1: Combine water and cinnamon stick in a saucepan over high heat.\n', 'Step 2: Bring to a boil and cook until cinnamon releases its color and flavor, about 5 minutes.\n', 'Step 3: Add rice, reduce heat to low, cover, and cook until rice is tender and water is absorbed, about 20 minutes.\n', 'Step 4: Gradually add whole milk to rice, then evaporated milk.\n', 'Step 5: Stir in sugar.\n', 'Step 6: Cook uncovered until sugar is dissolved and mixture has thickened, about 10 minutes.\n', 'Step 7: Serve warm or cold.\n', 'Step 8: Sprinkle each portion with ground cinnamon.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8504469.jpg,"{'calories': '443.2 calories', 'carbohydrateContent': '73.1 g', 'cholesterolContent': '39 mg', 'fatContent': '11.1 g', 'fiberContent': '0.7 g', 'proteinContent': '13 g', 'saturatedFatContent': '6.5 g', 'sodiumContent': '150.8 mg', 'sugarContent': '39.6 g'}",allrecipes.com
Cuervo Especial Pomegranate Margarita Martini,0,1 serving(s),"['1 ½ ounces Jose Cuervo Especial', '3 ounces Jose Cuervo Lime Margarita Mix', '2 ounces pomegranate juice', '1 piece lime wheel', '1 tablespoon salt']","['Step 1: Combine Jose Cuervo Especial, Jose Cuervo Lime Margarita Mix and pomegranate juice into cocktail shaker half full with ice.\n', 'Step 2: n Shake well and strain into a chilled martini glass (rim glass with salt optional).\n', 'Step 3: n Garnish with lime or lemon wheel.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F465396.jpg,"{'calories': '215.5 calories', 'carbohydrateContent': '29 g', 'cholesterolContent': '0 mg', 'fatContent': '0.2 g', 'fiberContent': '0.7 g', 'proteinContent': '0.6 g', 'saturatedFatContent': '0 g', 'sodiumContent': '5900.5 mg', 'sugarContent': '27.6 g'}",allrecipes.com
Mama D's Very Berry Margaritas,10,6 serving(s),"['3 cups ice', '1 cup gold tequila', '⅔ cup triple sec', '½ cup orange juice', '⅔ cup frozen strawberries', '⅔ cup frozen blueberries', '⅔ cup frozen raspberries', '3 tablespoons white sugar']","['Step 1: Place the ice into a blender pitcher.\n', 'Step 2: Pour in the tequila, triple sec, and orange juice.\n', 'Step 3: Add the strawberries, blueberries, raspberries, and sugar.\n', 'Step 4: Cover, and blend until the mixture is smooth, or to your desired consistency.\n', 'Step 5: Pour into chilled glasses to serve.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F413376.jpg,"{'calories': '244.6 calories', 'carbohydrateContent': '26.6 g', 'fatContent': '0.3 g', 'fiberContent': '1.4 g', 'proteinContent': '0.5 g', 'sodiumContent': '3.3 mg', 'sugarContent': '22.7 g'}",allrecipes.com
Mesquite Beef Fajitas with Pico de Gallo,53,6 serving(s),"[""¾ cup BREAKSTONE'S or KNUDSEN Sour Cream"", '¾ cup A.1. Mesquite Marinade', '1 ½ pounds beef top round steak, 1 inch thick', '1 (12.5 ounce) package TACO BELL® HOME ORIGINALS® Flour Tortillas, warmed', '¾ cup pico de gallo', '1 ½ cups KRAFT Shredded Mild Cheddar Cheese']","['Step 1: Mix sour cream and 1 tablespoon.\n', 'Step 2: of the marinade in small bowl; cover.\n', 'Step 3: Refrigerate until ready to use.\n', 'Step 4: Pour remaining marinade into large resealable plastic bag.\n', 'Step 5: Add steak; seal bag.\n', 'Step 6: Turn bag to evenly coat steak with marinade.\n', 'Step 7: Refrigerate at least 30 min.\n', 'Step 8: or overnight.\n', 'Step 9: Preheat grill to medium heat.\n', 'Step 10: Remove steak from marinade; discard marinade.\n', 'Step 11: Grill steak 16 to 18 min.\n', 'Step 12: or until medium doneness (160 degrees F), turning occasionally.\n', 'Step 13: Cut steak into thin slices.\n', 'Step 14: Serve with tortillas, sour cream mixture, Pico de Gallo and cheese.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '599.6 calories', 'carbohydrateContent': '45.3 g', 'cholesterolContent': '118.6 mg', 'fatContent': '31.5 g', 'fiberContent': '1.5 g', 'proteinContent': '35.8 g', 'saturatedFatContent': '14.6 g', 'sodiumContent': '1484.9 mg', 'sugarContent': '8.6 g'}",allrecipes.com
Okonomilotes,25,6 serving(s),"['6 ears corn, shucked with stems intact', '½ cup Japanese mayonnaise', '½ cup sour cream', '1 teaspoon Mexican seasoning, or to taste', '1 (12 ounce) package crumbled cotija cheese', '6 tablespoons okonomiyaki sauce (such as OtaJoy®), or to taste', '¼ cup aonori seaweed flakes, or to taste', '1 tablespoon bonito flakes, or to taste', '1 lime, juiced']","['Step 1: Heat a large grill pan over medium-high heat.\n', 'Step 2: Combine mayonnaise, sour cream, lime juice, and Mexican seasoning in a bowl and stir until blended.\n', 'Step 3: Grill corn in the preheated grill pan until warm yellow in color and grill marks form, turning every 2 to 3 minutes, about 6 minutes total.\n', 'Step 4: Set aside to cool.\n', 'Step 5: Use a pastry brush to coat grilled corn with the mayonnaise mixture.\n', 'Step 6: Sprinkle cotija cheese on the corn, rotating to cover all sides.\n', 'Step 7: Drizzle okonomiyaki sauce evenly over corn.\n', 'Step 8: Sprinkle aonori flakes on top and add bonito flakes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4577056.jpg,"{'calories': '490.5 calories', 'carbohydrateContent': '28.4 g', 'cholesterolContent': '74.9 mg', 'fatContent': '36.6 g', 'fiberContent': '2.7 g', 'proteinContent': '16.1 g', 'saturatedFatContent': '15.6 g', 'sodiumContent': '1123.2 mg', 'sugarContent': '9.3 g'}",allrecipes.com
Spicy Salsa Mexicana,25,4 item(s),"['6 plum tomato (blank)s Roma tomatoes', '3 peppers serrano peppers', '2 peppers jalapeno peppers', '¼ white onion', '2 tablespoons fresh cilantro leaves, or to taste', 'salt to taste']","['Step 1: Stem tomatoes and peppers.\n', 'Step 2: Transfer to a pot of boiling water.\n', 'Step 3: Cook, uncovered, for 15 minutes.\n', 'Step 4: Carefully drain water and set aside.\n', 'Step 5: Roughly chop onion.\n', 'Step 6: Transfer to a blender with boiled vegetables, cilantro, and salt.\n', 'Step 7: Blend until smooth or to desired texture.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4277447.jpg,"{'calories': '5.8 calories', 'carbohydrateContent': '1.3 g', 'fatContent': '0.1 g', 'fiberContent': '0.4 g', 'proteinContent': '0.3 g', 'sodiumContent': '1.4 mg', 'sugarContent': '0.8 g'}",allrecipes.com
Leftover Turkey Enchilada Pot Pie,60,2 serving(s),"['1 tablespoon olive oil', '1 small onion, chopped', '2 cloves garlic, minced', '1 pound chopped cooked turkey', '1 (15.25 ounce) can whole kernel corn, drained', '1 (15 ounce) can black beans, rinsed and drained', '1 (10 ounce) can diced tomatoes and green chiles (such as RO*TEL®)', '1 (10 ounce) can red enchilada sauce', '1 ½ cups shredded Cheddar cheese, divided', '1 teaspoon chili powder', '½ teaspoon ground cumin', '1 pinch salt', '4 (9 inch) refrigerated pie crusts, at room temperature']","['Step 1: Preheat the oven to 400 degrees F (200 degrees C).\n', 'Step 2: Lightly grease two 9-inch pie pans.\n', 'Step 3: Heat oil in a medium saucepan over medium heat.\n', 'Step 4: Saute onion and garlic in the hot oil until tender, about 5 minutes.\n', 'Step 5: Add turkey, corn, beans, diced tomatoes, enchilada sauce, 1 cup Cheddar cheese, chili powder, cumin, and salt; cook and stir until well blended and warm, 2 to 3 minutes.\n', 'Step 6: Place a pie crust in the bottom of each prepared pie pan.\n', 'Step 7: Sprinkle 1/2 cup of remaining Cheddar cheese into each.\n', 'Step 8: Gently add filling and spread evenly.\n', 'Step 9: Top each with a remaining pie crust, and fold and pinch around the edges to seal.\n', 'Step 10: Cut a few slits into the top crusts to release steam when baking.\n', 'Step 11: Bake in the preheated oven until golden brown, about 40 minutes.\n', 'Step 12: Cover the edges with aluminum foil if they begin to brown too much.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1072844.jpg,"{'calories': '395.5 calories', 'carbohydrateContent': '32.6 g', 'cholesterolContent': '35.1 mg', 'fatContent': '22.2 g', 'fiberContent': '4.5 g', 'proteinContent': '17.1 g', 'saturatedFatContent': '7.2 g', 'sodiumContent': '642.5 mg', 'sugarContent': '1.3 g'}",allrecipes.com
Rosarita Margarita,0,1 serving(s),"['1 ½ ounces Jose Cuervo Especial® Tequila', '3 ounces Jose Cuervo Lime Margarita Mix', '1 ounce cranberry juice', '½ cup crushed ice', '½ cup Handful of cranberries (frozen or fresh)']","['Step 1: Mix all ingredients in blender.\n', 'Step 2: Pour entire contents into margarita glass.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '214 calories', 'carbohydrateContent': '28.5 g', 'cholesterolContent': '0 mg', 'fatContent': '0.1 g', 'fiberContent': '2.5 g', 'proteinContent': '0.2 g', 'saturatedFatContent': '0 g', 'sodiumContent': '64.2 mg', 'sugarContent': '23.6 g'}",allrecipes.com
Spicy Watermelon Salsa,20,6 serving(s),"['6 cups cubed watermelon, divided', '1 serrano chile pepper', '½ cup salsa verde (such as Herdez®)', '1 serrano chile pepper, minced', '1 teaspoon taco seasoning mix', 'salt to taste']","['Step 1: Place 3 cups watermelon and 1 whole serrano chile pepper in a blender; blend on the liquefy setting until sauce is smooth.\n', 'Step 2: Mix remaining 3 cups watermelon, salsa verde, minced serrano chile pepper, and taco seasoning together in a bowl.\n', 'Step 3: Pour watermelon sauce over watermelon mixture; toss to coat.\n', 'Step 4: Season salsa with salt.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1130203.jpg,"{'calories': '55 calories', 'carbohydrateContent': '13.4 g', 'fatContent': '0.2 g', 'fiberContent': '0.7 g', 'proteinContent': '1 g', 'sodiumContent': '105.5 mg', 'sugarContent': '10.3 g'}",allrecipes.com
Easy Pork Posole,60,6 serving(s),"['1 pound pork loin, chopped', 'salt and ground black pepper to taste', '1 tablespoon canola oil', '1 onion, diced', '2 tablespoons water', '4 cloves garlic, minced', '2 serrano peppers, minced', '2 teaspoons ground cumin', '2 teaspoons ground coriander', '2 cups water', '2 cups chicken broth', '1 (14.5 ounce) can diced tomatoes', '¼ cup cornmeal', '2 (15 ounce) cans hominy, drained', '¼ cup chopped fresh cilantro', '1 lime, juiced']","['Step 1: Season pork with salt and pepper.\n', 'Step 2: Heat oil in a pot over medium-high heat.\n', 'Step 3: Cook and stir pork in hot oil until browned, 5 to 10 minutes.\n', 'Step 4: Transfer pork to a plate and return pot to heat.\n', 'Step 5: Reduce heat to medium-low.\n', 'Step 6: Cook and stir onion and 2 tablespoons water in hot pot until water has evaporated and onion is soft and golden brown, 5 to 7 minutes.\n', 'Step 7: Add garlic, serrano peppers, cumin, and coriander; cook and stir until fragrant, about 1 minute.\n', 'Step 8: Stir 2 cups water, chicken broth, and tomatoes into onion mixture.\n', 'Step 9: Whisk in cornmeal and bring to a simmer over high heat, stirring often; add hominy, pork, salt, and pepper to taste.\n', 'Step 10: Reduce heat to medium-low and cook, stirring occasionally, until onion is soft and hominy mixture thickens, about 30 minutes.\n', 'Step 11: Stir in cilantro and lime juice.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1079011.jpg,"{'calories': '288.7 calories', 'carbohydrateContent': '31.5 g', 'cholesterolContent': '37.4 mg', 'fatContent': '10.3 g', 'fiberContent': '5.5 g', 'proteinContent': '16.2 g', 'saturatedFatContent': '2.7 g', 'sodiumContent': '748.3 mg', 'sugarContent': '5.7 g'}",allrecipes.com
Quick and Easy Enchiladas,0,6 serving(s),"['3 tablespoons corn oil', '1 onion, chopped', '1 tomato, chopped', '2 (10 ounce) cans chicken chunks, drained', 'salt and pepper to taste', '12 (6 inch) corn tortillas', '1 cup tomato sauce', '8 ounces rancherito cheese, shredded', '¼ cup grated Romano cheese', '1 cup shredded lettuce', '1 tomato, diced', '¼ cup sour cream']","['Step 1: To Make Chicken Mixture: In a medium skillet heat oil.\n', 'Step 2: Add onion and saute until translucent.\n', 'Step 3: Add tomato, chicken and salt and pepper to taste.\n', 'Step 4: Cook until heated through.\n', 'Step 5: Set aside.\n', 'Step 6: To Make Cheese Mixture: Mix together rancherito cheese and Romano cheese.\n', 'Step 7: Pour tomato sauce into a shallow dish or bowl.\n', 'Step 8: In a separate medium skillet, heat oil.\n', 'Step 9: One by one, dip corn tortillas in tomato sauce, covering both sides.\n', 'Step 10: Then slip carefully into hot oil in skillet.\n', 'Step 11: Fry for only about 30 seconds on each side.\n', 'Step 12: Set on clean dish and fill with chicken mix and a sprinkle of cheese mix.\n', 'Step 13: Roll up.\n', 'Step 14: Repeat until all tortillas are filled OR filling runs out, whichever comes first.\n', 'Step 15: Top with shredded lettuce, diced tomato and sour cream and serve.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F573035.jpg,"{'calories': '538.9 calories', 'carbohydrateContent': '31 g', 'cholesterolContent': '103.4 mg', 'fatContent': '31.4 g', 'fiberContent': '4.8 g', 'proteinContent': '34.8 g', 'saturatedFatContent': '13.7 g', 'sodiumContent': '1064.4 mg', 'sugarContent': '4.3 g'}",allrecipes.com
SPICY Enchiladas Verdes de Queso,100,20 serving(s),"['5 jalapeno peppers, stems removed', '3 fresh tomatillos, husks removed - stemmed and halved', '½ yellow onion', '2 cloves garlic', '1 ½ teaspoons ground cumin', 'water, or as needed to cover', '⅓ cup vegetable oil', '1 ½ cubes chicken bouillon', '1 sprig fresh cilantro', 'vegetable oil', '20 (6 inch) corn tortillas', '1 (12 ounce) package queso fresco (Mexican fresh cheese), shredded', '½ head lettuce, shredded', '1 small red onion, chopped', '5 tablespoons sour cream, or to taste']","['Step 1: Place jalapeno peppers, tomatillos, yellow onion, garlic, and cumin in a blender; pour in enough water to cover the vegetables.\n', 'Step 2: Blend until liquified, about 1 minute.\n', 'Step 3: Heat 1/3 cup vegetable oil in a skillet over medium-high heat just until oil has begun to warm, about 30 seconds; pour the blended jalapeno mixture into the oil.\n', 'Step 4: Stir in chicken bouillon cubes and cilantro.\n', 'Step 5: Reduce heat to medium and cook sauce for 30 minutes, stirring occasionally.\n', 'Step 6: Remove green sauce from heat and allow to stand while you complete remaining steps.\n', 'Step 7: Heat 1 cup vegetable oil in a skillet over medium heat.\n', 'Step 8: Using a tongs, place each tortilla into the hot oil and fry for a few seconds on each side.\n', 'Step 9: Tortillas will be pliable; do not overcook.\n', 'Step 10: Immerse the fried tortilla into the green sauce to coat; place tortilla on a serving plate.\n', 'Step 11: Sprinkle tortilla with about 2 teaspoons shredded queso fresco cheese and roll into a thin enchilada.\n', ""Step 12: It's easiest if one person is frying tortillas while another person dips in sauce, fills with cheese, and rolls the tortillas.\n"", 'Step 13: Place enchiladas onto serving plates; spoon with remaining green sauce and sprinkle with remaining queso fresco cheese.\n', 'Step 14: Spread shredded lettuce over the enchiladas and sprinkle with chopped red onion.\n', 'Step 15: Top servings with a tablespoon of sour cream.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F873440.jpg,"{'calories': '447.7 calories', 'carbohydrateContent': '58.8 g', 'cholesterolContent': '28.6 mg', 'fatContent': '18.1 g', 'fiberContent': '8.6 g', 'proteinContent': '16.2 g', 'saturatedFatContent': '6.7 g', 'sodiumContent': '498.7 mg', 'sugarContent': '4.8 g'}",allrecipes.com
Baked Mexican Rice,55,6 serving(s),"[""1 ½ cups parboiled rice (such as Uncle Ben's®)"", '2 tablespoons canola oil', '1 green bell pepper, finely chopped', '½ onion, finely chopped', '2 large green onions, sliced', '1 (.18 ounce) packet sazon seasoning with saffron (such as Goya® Azafran)', '1 teaspoon ground cumin', '½ teaspoon garlic powder', '½ teaspoon ground coriander', '¼ teaspoon salt, or more to taste', '1 ½ cups water', '¾ cup tomato sauce', '2 tablespoons minced fresh cilantro', '1 lime, cut into wedges']","['Step 1: Preheat the oven to 400 degrees F (200 degrees C).\n', 'Step 2: Place rice in a 9-inch square baking dish.\n', 'Step 3: Drizzle in canola oil; stir to coat rice completely.\n', 'Step 4: Stir in green pepper, onion, and green onions.\n', 'Step 5: Season with sazon seasoning, cumin, garlic powder, coriander, and salt.\n', 'Step 6: Combine water and tomato sauce in a microwave-safe bowl or measuring cup.\n', 'Step 7: Heat until simmering, about 2 minutes.\n', 'Step 8: Pour over the rice and stir briefly.\n', 'Step 9: Cover the baking dish tightly with heavy-duty aluminum foil.\n', 'Step 10: Bake in the preheated oven for 30 minutes.\n', 'Step 11: Let stand, covered, for 5 minutes.\n', 'Step 12: Uncover and fluff with a fork.\n', 'Step 13: Stir in cilantro and squeeze lime juice over the top.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8152937.jpg,"{'calories': '238.3 calories', 'carbohydrateContent': '42.9 g', 'fatContent': '5.4 g', 'fiberContent': '2.6 g', 'proteinContent': '4.8 g', 'saturatedFatContent': '0.5 g', 'sodiumContent': '389.2 mg', 'sugarContent': '2.7 g'}",allrecipes.com
Charro Beans (Frijoles Charros),190,8 serving(s),"['4 hocks smoked ham hocks', '1 white onion', '6 slices thick-cut bacon, cut into chunks', '½ pound fresh chorizo sausage', '2 medium whole (2-3/5"" dia) (blank)s tomatoes, chopped', '2 each jalapeno peppers, sliced', '5 (15 ounce) cans pinto beans, undrained', '4 cups water as needed', '2 cloves garlic, chopped', '3 tablespoons chopped fresh cilantro', '1 teaspoon chicken bouillon granules', '1 pinch salt to taste']","['Step 1: Place ham hocks into a large pot and cover with water; bring to a boil.\n', 'Step 2: Boil until meat pulls back on bone, about 2 hours.\n', 'Step 3: Remove meat from bones, cut into bite-sized chunks.\n', 'Step 4: Reserve the bones but discard any fat.\n', 'Step 5: Chop 1/2 of the white onion, and leave other 1/2 whole; set aside.\n', 'Step 6: Place bacon in a large skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes.\n', 'Step 7: Drain bacon slices on paper towels, and chop when cool enough to handle.\n', 'Step 8: Pour bacon grease into a small bowl.\n', 'Step 9: Heat a large skillet over medium-high heat.\n', 'Step 10: Cook and stir chorizo in the hot skillet until browned and crumbly, 5 to 7 minutes.\n', 'Step 11: Place chorizo into a bowl with chopped bacon, tomatoes, chopped onion, and jalapenos.\n', 'Step 12: Place ham chunks and bones into a large pot, pour pinto beans over top.\n', 'Step 13: Add water to cover and bring to a boil over medium or medium-high heat.\n', 'Step 14: Meanwhile, heat bacon grease in a large skillet over medium heat.\n', 'Step 15: Add chorizo and vegetable mixture and saute until vegetables are soft, 5 to 7 minutes.\n', 'Step 16: When beans boil, add the remaining onion half and garlic.\n', 'Step 17: Let boil for 3 to 4 minutes; add sauteed vegetables and meat.\n', 'Step 18: Return to a boil; add cilantro and chicken bouillon.\n', 'Step 19: Continue to boil for 15 to 20 minutes.\n', 'Step 20: Remove bones, season with salt, and serve.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2586119.jpg,"{'calories': '583.1 calories', 'carbohydrateContent': '33.3 g', 'cholesterolContent': '95.5 mg', 'fatContent': '34.2 g', 'fiberContent': '9.5 g', 'proteinContent': '34.9 g', 'saturatedFatContent': '11.8 g', 'sodiumContent': '1113.2 mg', 'sugarContent': '2.6 g'}",allrecipes.com
Mexican Rice,55,6 serving(s),"['1 pound lean ground beef', '1 onion, diced', '1 green bell pepper, diced', '1 (14 ounce) can beef broth', '2 cups fresh corn kernels', '1 (10 ounce) can diced tomatoes with green chile peppers', '1 (15 ounce) can tomato sauce', '½ cup salsa', '½ teaspoon chili powder', '½ teaspoon paprika', '½ teaspoon garlic powder', '½ teaspoon salt', '½ teaspoon ground black pepper', '1 teaspoon minced cilantro', '1 ½ cups uncooked white rice', '1 cup shredded Cheddar cheese']","['Step 1: In a medium stock pot, brown the ground beef over medium heat.\n', 'Step 2: Drain any fat.\n', 'Step 3: Add onion and green pepper.\n', 'Step 4: Cook until onion is tender.\n', 'Step 5: Stir in the beef broth, corn, tomatoes with green chile peppers and tomato sauce.\n', 'Step 6: Add salsa, chili powder, paprika, garlic powder, salt, pepper and cilantro.\n', 'Step 7: Mix thoroughly.\n', 'Step 8: Bring to a boil and stir in rice.\n', 'Step 9: Cover and cook until rice is done, about 25 minutes.\n', 'Step 10: Sprinkle Cheddar cheese over the mixture and continue cooking 10 minutes, or until cheese is melted.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6576055.jpg,"{'calories': '509.6 calories', 'carbohydrateContent': '59.1 g', 'cholesterolContent': '73.7 mg', 'fatContent': '18.3 g', 'fiberContent': '4.6 g', 'proteinContent': '28.3 g', 'saturatedFatContent': '8.8 g', 'sodiumContent': '1294 mg', 'sugarContent': '6.6 g'}",allrecipes.com
Platino 96,0,1 serving(s),"['1 ounce Jose Cuervo Platino® Tequila', '¼ ounce simple syrup', '1 dash Angostura bitters', '3 leaf (blank)s mint leaves', '2 ounces Champagne']","['Step 1: Combine simple syrup and 2 mint leaves in mixing glass and muddle.\n', 'Step 2: Add Jose Cuervo Platino and Angostura Bitters, ice and shake.\n', 'Step 3: Strain into a chilled flute or coupe glass.\n', 'Step 4: n Top with champagne and garnish with a mint leaf.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F984384.jpg,"{'calories': '135.7 calories', 'carbohydrateContent': '5.9 g', 'cholesterolContent': '0 mg', 'fatContent': '0 g', 'fiberContent': '0 g', 'proteinContent': '0 g', 'saturatedFatContent': '0 g', 'sodiumContent': '3.2 mg', 'sugarContent': '0.5 g'}",allrecipes.com
