Title,Cook Time,ServingSize,Ingredients,Cooking Instructions,Image Link,Nutrition Label,Host Link
Tunisian Soup,65,6 serving(s),"['2 tablespoons butter', '1 onion, chopped', '1 cup couscous', '8 cups water', '2 zucchini, chopped', '1 potato, chopped', '20 green beans, chopped', '2 carrots, chopped', '2 tablespoons tomato puree', '½ teaspoon ground coriander', '½ teaspoon red chile powder', '½ teaspoon ground cumin', '¼ teaspoon salt', '½ cup milk']","['Step 1: Melt butter in a pot over medium heat.\n', 'Step 2: Add onion; cook and stir until translucent, about 5 minutes.\n', 'Step 3: Mix in couscous; cook and stir until browned, about 5 minutes.\n', 'Step 4: Stir in water, zucchini, potato, green beans, carrots, tomato puree, coriander, chile powder, cumin, and salt; bring to a boil.\n', 'Step 5: Simmer until tender, about 20 minutes.\n', 'Step 6: Stir in milk.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5622479.jpg,"{'calories': '210.4 calories', 'carbohydrateContent': '36.3 g', 'cholesterolContent': '11.8 mg', 'fatContent': '4.7 g', 'fiberContent': '4.1 g', 'proteinContent': '6.5 g', 'saturatedFatContent': '2.8 g', 'sodiumContent': '174.8 mg', 'sugarContent': '4 g'}",allrecipes.com
Lablabi (Tunisian Chickpea Soup),30,4 serving(s),"['4 cups chicken stock', '1 ½ cups cooked chickpeas', '2 teaspoons harissa', '2 teaspoons ground cumin', '1 teaspoon salt', '2 slices sourdough bread, cubed', '⅓ cup chopped fresh parsley', '⅓ cup chopped fresh cilantro', '1 tablespoon capers, chopped', '4 large soft-boiled eggs', '2 tablespoons extra-virgin olive oil for drizzling']","['Step 1: Combine stock, chickpeas, harissa, cumin, and salt in a large pot.\n', 'Step 2: Bring to a boil over medium-high heat, reduce temperature, and simmer for 15 minutes.\n', 'Step 3: Taste and adjust seasoning if necessary.\n', 'Step 4: Divide bread, chopped parsley, cilantro, and capers between 4 soup bowls.\n', 'Step 5: Scoop an egg from the shell into each bowl, pour soup on top, and drizzle with olive oil.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '294.9 calories', 'carbohydrateContent': '30 g', 'cholesterolContent': '186.7 mg', 'fatContent': '14 g', 'fiberContent': '4.8 g', 'proteinContent': '13.3 g', 'saturatedFatContent': '2.9 g', 'sodiumContent': '1770.7 mg', 'sugarContent': '1.3 g'}",allrecipes.com
Moroccan Peach Roasted Chicken,60,6 serving(s),"['¼ cup margarine or butter', '¼ cup honey', '1 teaspoon rose water', '1 teaspoon salt', 'ground black pepper to taste', '4 pounds bone-in chicken pieces, with skin', '1 pound fresh peaches, pitted and sliced', '1 tablespoon white sugar', '½ cup toasted slivered almonds']","['Step 1: Preheat the oven to 425 degrees F (220 degrees C).\n', 'Step 2: In a glass measuring cup, combine the margarine, honey, rose water, salt and pepper.\n', 'Step 3: Heat in the microwave until margarine has melted, about 30 seconds.\n', 'Step 4: Place chicken in a baking dish and pour the margarine mixture over it.\n', 'Step 5: Stir to coat the chicken completely.\n', 'Step 6: Place the dish of chicken into the oven.\n', 'Step 7: Cook uncovered in the preheated oven until chicken pieces have browned, about 15 minutes.\n', 'Step 8: Reduce the oven temperature to 350 degrees F (175 degrees C).\n', 'Step 9: Add the peaches to the dish and sprinkle with sugar.\n', 'Step 10: Continue to roast until chicken is cooked through, about 20 more minutes.\n', 'Step 11: Remove chicken pieces to a serving dish and pour the juices from the pan over them.\n', 'Step 12: Garnish with slivered almonds.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F172110.jpg,"{'calories': '567.2 calories', 'carbohydrateContent': '19.1 g', 'cholesterolContent': '129.5 mg', 'fatContent': '34.9 g', 'fiberContent': '0.9 g', 'proteinContent': '42.9 g', 'saturatedFatContent': '8 g', 'sodiumContent': '603.5 mg', 'sugarContent': '17.6 g'}",allrecipes.com
Arabian Rose Water Pudding (Muhalbiyah),140,8 serving(s),"['3 ½ cups water', '½ cup rose water', '½ cup dry milk powder', '½ cup white sugar', '5 tablespoons cornstarch']","['Step 1: Whisk water, rose water, milk powder, sugar, and cornstarch together in a saucepan until smooth.\n', 'Step 2: Place over medium heat, stirring with a wooden spoon, and cook until it begins to boil; cook at a boil for 2 minutes.\n', 'Step 3: Remove from heat immediately; stir a few times to help it cool.\n', 'Step 4: Divide the mixture between 8 small serving glasses; refrigerate until set, about 2 hours.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1010019.jpg,"{'calories': '107.1 calories', 'carbohydrateContent': '20.1 g', 'cholesterolContent': '7.8 mg', 'fatContent': '2.1 g', 'proteinContent': '2.1 g', 'saturatedFatContent': '1.3 g', 'sodiumContent': '33.2 mg', 'sugarContent': '15.6 g'}",allrecipes.com
South African-Inspired Butternut Soup,90,6 serving(s),"['1 tablespoon butter', '2 large onions, finely chopped', '1 large jalapeno pepper, seeded and minced', '1 clove elephant garlic, chopped', '2 cups chicken stock', '1 teaspoon lemon juice', '1 (3 1/2) pound butternut squash - peeled, seeded, and cut into 2-inch cubes', '1 cup water', '6 tablespoons cream, or to taste']","['Step 1: Melt butter in a saucepan over medium heat.\n', 'Step 2: Add onions, jalapeno, and elephant garlic and cook until onions are soft and transparent, about 5 minutes.\n', 'Step 3: Stir in chicken stock and lemon juice until well mixed.\n', 'Step 4: Add butternut squash and water; bring to a boil.\n', 'Step 5: Reduce heat and simmer until squash is tender and soup is thick, about 1 hour.\n', 'Step 6: Puree with an immersion blender until smooth.\n', 'Step 7: Ladle hot soup into bowls and swirl cream in the center of each bowl just before serving.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9206863.jpg,"{'calories': '212.7 calories', 'carbohydrateContent': '36.7 g', 'cholesterolContent': '25.7 mg', 'fatContent': '8 g', 'fiberContent': '6.2 g', 'proteinContent': '3.8 g', 'saturatedFatContent': '4.8 g', 'sodiumContent': '261.6 mg', 'sugarContent': '8.2 g'}",allrecipes.com
Instant Pot® Moroccan Chicken,45,4 serving(s),"['1 tablespoon Moroccan spice rub', '1 pound chicken tenders', '2 tablespoons olive oil', '1 tablespoon butter', '½ small red onion, chopped', '1 carrot, chopped', '2 cloves garlic, minced', '1 cup pearl (Israeli) couscous', '¾ cup chicken broth', '½ cup chickpeas, rinsed and drained', '2 tablespoons toasted almonds']","['Step 1: Coat chicken with 1 tablespoon olive oil and Moroccan seasoning in a shallow dish.\n', 'Step 2: Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function.\n', 'Step 3: Add 1 tablespoon olive oil and butter once the pot is hot.\n', 'Step 4: Cook chicken until browned, 3 to 5 minutes per side.\n', 'Step 5: Remove chicken and keep warm.\n', 'Step 6: Add onion, carrot, and garlic and cook until softened, about 5 minutes.\n', 'Step 7: Add pearl couscous, broth, and chickpeas; stir to combine.\n', 'Step 8: Cancel Saute function.\n', 'Step 9: Add chicken back to the pot.\n', 'Step 10: Close and lock the lid.\n', ""Step 11: Select high pressure according to manufacturer's instructions; set timer for 5 minutes.\n"", 'Step 12: Allow 10 to 15 minutes for pressure to build.\n', ""Step 13: Release pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes.\n"", 'Step 14: Unlock and remove the lid.\n', 'Step 15: Serve chicken with almonds sprinkled on top.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6838043.jpg,"{'calories': '422.8 calories', 'carbohydrateContent': '40 g', 'cholesterolContent': '73.4 mg', 'fatContent': '14.7 g', 'fiberContent': '4.3 g', 'proteinContent': '31.2 g', 'saturatedFatContent': '3.8 g', 'sodiumContent': '399.9 mg', 'sugarContent': '1.5 g'}",allrecipes.com
Spicy Chickpea Tagine,40,4 serving(s),"['1 tablespoon olive oil', '2 onions, minced', '4 cloves garlic, minced', '2 teaspoons ground turmeric', '2 teaspoons ground cumin', '1 teaspoon ground cinnamon', '½ teaspoon cayenne pepper', '½ teaspoon ground black pepper', '1 ½ teaspoons agave nectar', '2 tablespoons water, or as needed', '3 carrots, cut into 1/4-inch slices', '¼ teaspoon salt', '2 (14 ounce) cans chickpeas (garbanzo beans), drained and rinsed', '4 lemon wedges', '4 sprigs fresh cilantro, or as desired']","['Step 1: Heat oil in a tagine or Dutch oven over medium heat; cook and stir onions and garlic until softened, 5 to 10 minutes.\n', 'Step 2: Add turmeric, cumin, agave nectar, cinnamon, cayenne pepper, and black pepper and stir until onion mixture is evenly coated.\n', 'Step 3: Add just enough water to cover the bottom of the tagine; add carrots and salt.\n', 'Step 4: Cook over medium-low for 12 minutes.\n', 'Step 5: Mix chickpeas into carrot mixture, adding more water if needed to cover the bottom but keeping the sauce thick.\n', 'Step 6: Cook mixture for 7 minutes.\n', 'Step 7: Serve tagine with lemon wedges and cilantro.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3119325.jpg,"{'calories': '359.6 calories', 'carbohydrateContent': '67.2 g', 'fatContent': '6.3 g', 'fiberContent': '13.9 g', 'proteinContent': '12.3 g', 'saturatedFatContent': '0.8 g', 'sodiumContent': '785.8 mg', 'sugarContent': '9.4 g'}",allrecipes.com
Moroccan-Spiced Chicken Skewers,355,4 serving(s),"['¼ cup extra-virgin olive oil', '¼ cup chopped fresh mint leaves', '¼ cup chopped fresh cilantro', '2 tablespoons fresh lemon juice', '2 teaspoons honey', '1 ½ teaspoons kosher salt', '2 cloves garlic, minced', '1 teaspoon paprika', '1 teaspoon ground cumin', '½ teaspoon ground coriander', '½ teaspoon ground cinnamon', '¼ teaspoon ground cayenne pepper', '4 (6 ounce) skinless, boneless chicken breast halves, cut into 1 1/2 inch cubes', '2 cups whole-milk Greek yogurt', '½ cup fresh lemon juice', '¼ cup finely chopped mint leaves', '2 cloves garlic, minced', '1 teaspoon finely grated fresh lemon zest', '1 teaspoon kosher salt', '2 green bell peppers, cut into cubes', '1 small red onion, cut into 8 wedges', 'bamboo skewers, soaked in water for 30 minutes']","['Step 1: Whisk olive oil, 1/4 cup mint, cilantro, 2 tablespoons lemon juice, honey, 1 1/2 teaspoon salt, 2 cloves garlic, paprika, cumin, coriander, cinnamon, and cayenne in a large bowl.\n', 'Step 2: Reserve 1/4 cup marinade in a separate bowl.\n', 'Step 3: Place chicken in a large resealable plastic bag.\n', 'Step 4: Pour marinade over chicken.\n', 'Step 5: Press air out of the bag and seal tightly.\n', 'Step 6: Turn the bag to distribute the marinade.\n', 'Step 7: Place in a bowl and refrigerate for 5 hours.\n', 'Step 8: Whisk yogurt, 1/2 cup lemon juice, 1/4 cup mint, 2 cloves garlic, lemon zest, and 1 teaspoon salt together in a bowl to make sauce.\n', 'Step 9: Cover and place in the refrigerator.\n', 'Step 10: Toss green bell peppers and red onion in the reserved 1/4 cup marinade.\n', 'Step 11: Remove chicken from the bag and discard all marinade.\n', 'Step 12: Thread chicken, peppers, and onion alternately onto skewers.\n', 'Step 13: Preheat an outdoor grill for medium-high heat and lightly oil the grate.\n', 'Step 14: Arrange skewers on the grill.\n', 'Step 15: Close lid and cook, turning once or twice, until chicken is firm to the touch, 8 to 10 minutes.\n', 'Step 16: Remove from grill and let stand for 2 to 3 minutes.\n', 'Step 17: Serve with cold sauce.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4560029.jpg,"{'calories': '496 calories', 'carbohydrateContent': '17.1 g', 'cholesterolContent': '119.4 mg', 'fatContent': '28.5 g', 'fiberContent': '2.2 g', 'proteinContent': '42.8 g', 'saturatedFatContent': '8.2 g', 'sodiumContent': '1355.5 mg', 'sugarContent': '10.3 g'}",allrecipes.com
Mombasa Pumpkin Dessert,0,12 serving(s),"['1 medium sugar pumpkin, seeded and cubed', '2 cups white sugar', '1 cup coconut milk', '1 teaspoon ground cardamom']","['Step 1: Steam the pumpkin pieces for 5 to 10 minutes.\n', 'Step 2: Scoop flesh from skins.\n', 'Step 3: In a medium saucepan, combine the pumpkin flesh and sugar.\n', 'Step 4: Heat over medium-low temperature until sugar dissolves into the pumpkin.\n', 'Step 5: Add coconut and cardamom.\n', 'Step 6: Stir often.\n', 'Step 7: Cook until the mixture has thickened to thick pudding-like consistency.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F44510.jpg,"{'calories': '209.9 calories', 'carbohydrateContent': '43.2 g', 'fatContent': '4.9 g', 'fiberContent': '0.9 g', 'proteinContent': '1.8 g', 'saturatedFatContent': '4.3 g', 'sodiumContent': '4.4 mg', 'sugarContent': '35.1 g'}",allrecipes.com
Ethiopian Instant Pot® Stewed Cabbage,45,4 serving(s),"['¼ cup olive oil, or more to taste', '4 medium carrots, thinly sliced', '1 medium onion, thinly sliced', '1 teaspoon sea salt', '½ medium head cabbage, chopped', '5 medium potatoes, peeled and cut into 1/2-inch cubes', '¼ cup beef broth', '½ teaspoon ground black pepper, or to taste', '½ teaspoon ground cumin', '¼ teaspoon ground turmeric']","['Step 1: Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function.\n', 'Step 2: Add olive oil and heat for 1 minute; add carrots, onions, and salt.\n', 'Step 3: Saute until slightly browned and soft, about 5 minutes.\n', 'Step 4: Add cabbage, potatoes, broth, pepper, cumin, and turmeric.\n', 'Step 5: Stir until all are coated with oil.\n', 'Step 6: Close and lock the lid.\n', ""Step 7: Select high pressure according to manufacturer's instructions; set timer for 8 minutes.\n"", 'Step 8: Allow 10 to 15 minutes for pressure to build.\n', ""Step 9: Release pressure using the natural-release method according to manufacturer's instructions, 10 to 40 minutes.\n""]",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '391.9 calories', 'carbohydrateContent': '61.9 g', 'fatContent': '14.1 g', 'fiberContent': '11 g', 'proteinContent': '8 g', 'saturatedFatContent': '2 g', 'sodiumContent': '569.8 mg', 'sugarContent': '9.8 g'}",allrecipes.com
Khobz el Dar (Algerian Semolina Bread),200,1 serving(s),"['½ cup semolina flour', '2 tablespoons semolina flour', '3 tablespoons sesame seeds, divided', '1 tablespoon white sugar', '1 teaspoon active dry yeast', '¾ teaspoon salt', '¼ cup vegetable oil', '1 egg', '1 egg, separated', '1 cup lukewarm milk', '2 ¾ cups all-purpose flour', '2 tablespoons all-purpose flour, or more as needed', '1 teaspoon water']","['Step 1: Mix 1/2 cup plus 2 tablespoons semolina, 2 tablespoons sesame seeds, sugar, yeast, and salt together in a large bowl.\n', 'Step 2: Whisk in oil, egg, and egg white.\n', 'Step 3: Stir in warm milk slowly until a liquid dough forms.\n', 'Step 4: Cover the bowl with a plate or plastic wrap; let stand at room temperature until frothy, about 1 hour.\n', 'Step 5: Stir in 2 3/4 cups flour with a wooden spoon until a sticky dough forms.\n', 'Step 6: Cover again and allow to rest for 30 minutes.\n', 'Step 7: Line a baking sheet with parchment paper or a baking mat.\n', 'Step 8: Sprinkle 1 tablespoon flour over the dough and your hands.\n', 'Step 9: Mix dough, adding flour as needed, 1 tablespoon at a time, until it pulls away from the sides of the bowl.\n', 'Step 10: Shape into a round loaf and place on the prepared baking sheet.\n', 'Step 11: Cover loosely with a towel and let rise for 1 hour in a warm place until loaf doubles in volume.\n', 'Step 12: Preheat oven to 400 degrees F (200 degrees C).\n', 'Step 13: Beat egg yolk and water in a bowl with a fork; brush over the entire surface of the loaf.\n', 'Step 14: Sprinkle 1 tablespoon sesame seeds on top.\n', 'Step 15: Bake in the preheated oven until loaf is golden brown, about 20 to 25 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7556050.jpg,"{'calories': '293.1 calories', 'carbohydrateContent': '40.2 g', 'cholesterolContent': '48.9 mg', 'fatContent': '10.8 g', 'fiberContent': '1.8 g', 'proteinContent': '8.3 g', 'saturatedFatContent': '2.1 g', 'sodiumContent': '249.6 mg', 'sugarContent': '3.3 g'}",allrecipes.com
Fried Katayef (Egyptian Dessert),90,8 serving(s),"['1 ½ cups water', '1 cup white sugar', '1 teaspoon fresh lemon juice', '1 (8 ounce) container ricotta cheese', '1 teaspoon cornstarch', '2 ½ cups all-purpose flour', '1 ½ (.25 ounce) envelopes active dry yeast', '3 cups water', '3 cups oil for frying']","['Step 1: Make a syrup by stirring the water, sugar, and lemon juice together in a saucepan over medium heat until thick; set aside to cool.\n', 'Step 2: Make a filling by combining the ricotta cheese and cornstarch in a small bowl; set aside.\n', 'Step 3: Make the dough by mixing together the flour and the yeast.\n', 'Step 4: Stir the water into the flour mixture 1 cup at a time, whisking to remove any lumps, until the mixture reaches a pourable consistency; allow to rest 1 hour.\n', 'Step 5: Heat a skillet over medium heat.\n', 'Step 6: Ladle 2 to 3 ounces of batter at a time into the center of the skillet into a round shape.\n', 'Step 7: Each katayef shell is finished when the top is dry and the bottom is slightly browned.\n', 'Step 8: Fill each shell with an equal portion of the cheese mixture.\n', 'Step 9: Fold one end of the shell over the cheese mixture and seal into a semi-circle shape by pinching along the edges.\n', 'Step 10: Heat the frying oil in a small saucepan over medium heat.\n', 'Step 11: Fry the katayef in the oil until crispy and lightly browned; immerse in the syrup to coat; serve immediately.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1442381.jpg,"{'calories': '356.3 calories', 'carbohydrateContent': '57.1 g', 'cholesterolContent': '8.8 mg', 'fatContent': '10.9 g', 'fiberContent': '1.3 g', 'proteinContent': '7.8 g', 'saturatedFatContent': '2.5 g', 'sodiumContent': '40.9 mg', 'sugarContent': '25.2 g'}",allrecipes.com
Ghorayeba,35,2 item(s),"['1 cup butter, softened', ""1 cup sifted confectioners' sugar"", '2 cups all-purpose flour', '½ teaspoon ground cardamom', '12 almonds, split']","['Step 1: Preheat the oven to 300 degrees F (150 degrees C).\n', 'Step 2: In a medium bowl, stir together the butter and sugar until smooth.\n', 'Step 3: Stir in flour and cardamom until well blended.\n', 'Step 4: Pinch off tablespoonfuls of dough, and roll into a thin rope.\n', 'Step 5: Join the ends together in a circle, and place on a greased cookie sheet.\n', 'Step 6: Place almond halves on the joints where the circles come together.\n', 'Step 7: Bake for 20 minutes in the preheated oven.\n', 'Step 8: The cookies should remain white, but may turn golden at the very edge.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F405904.jpg,"{'calories': '129.7 calories', 'carbohydrateContent': '13.3 g', 'cholesterolContent': '20.3 mg', 'fatContent': '8.1 g', 'fiberContent': '0.4 g', 'proteinContent': '1.3 g', 'saturatedFatContent': '4.9 g', 'sodiumContent': '54.8 mg', 'sugarContent': '5.2 g'}",allrecipes.com
Shuku Shuku,35,14 item(s),"['1 cup unsweetened flaked coconut', '¼ cup castor sugar or superfine sugar', '3 egg yolks', '½ cup self-rising flour']","['Step 1: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 2: In a medium bowl, mix together the coconut, sugar and egg yolks to form a stiff dough.\n', 'Step 3: Squeeze into 1 inch balls, and roll each ball in flour to coat.\n', 'Step 4: Place on a baking sheet, spacing about 2 inches apart.\n', 'Step 5: Bake for 20 minutes in the preheated oven, or until golden.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F407753.jpg,"{'calories': '84.7 calories', 'carbohydrateContent': '8.6 g', 'cholesterolContent': '43.9 mg', 'fatContent': '5.3 g', 'fiberContent': '1.2 g', 'proteinContent': '1.5 g', 'saturatedFatContent': '4.1 g', 'sodiumContent': '60.9 mg', 'sugarContent': '4.1 g'}",allrecipes.com
Harissa Hummus,15,8 serving(s),"['2 tablespoons harissa powder', '3 cups low-sodium chickpeas, drained and liquid reserved', '⅓ cup extra virgin olive oil, or more as needed', '2 tablespoons tahini', '1 tablespoon lemon juice, or more as needed', '2 cloves garlic', '8 Kalamata olives', '2 tablespoons chopped fresh cilantro', '⅛ teaspoon harissa powder, or to taste']","['Step 1: Combine harissa powder and 1 teaspoon chickpea liquid in a bowl.\n', 'Step 2: Whisk until a smooth paste forms, adding more liquid as needed.\n', 'Step 3: Set aside.\n', 'Step 4: Reserve about 1/2 cup of whole chickpeas for garnish.\n', 'Step 5: Add remaining chickpeas to the bowl of a food processor.\n', 'Step 6: Add 1/3 cup olive oil, tahini, 1 tablespoon lemon juice, and garlic; blend until smooth.\n', 'Step 7: Mix in reserved harissa paste and more chickpea liquid if needed, to maintain a creamy consistency.\n', 'Step 8: Taste and adjust olive oil and lemon juice amounts until flavor is smooth and nutty with a kick, and not overpowered by any one element.\n', 'Step 9: Transfer hummus to a serving dish.\n', 'Step 10: Top with reserved 1/2 cup chickpeas, olives, cilantro, harissa powder, and any remaining olive oil.\n', 'Step 11: Serve at room temperature.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7186612.jpg,"{'calories': '218.6 calories', 'carbohydrateContent': '19.4 g', 'fatContent': '12.6 g', 'fiberContent': '4.3 g', 'proteinContent': '6 g', 'saturatedFatContent': '1.7 g', 'sodiumContent': '128.1 mg', 'sugarContent': '0.8 g'}",allrecipes.com
Namoora (Basboosa),110,16 serving(s),"['1 tablespoon tahini (sesame seed paste)', '2 cups dry farina cereal', '1 ½ cups white sugar', '2 teaspoons baking powder', '1 cup plain yogurt', '1 tablespoon butter, softened', '16 blanched almond halves', '2 cups white sugar', '2 cups water', '1 teaspoon lemon juice', '1 tablespoon butter', '1 teaspoon orange flower water']","['Step 1: Line a 9x13-inch glass baking dish with aluminum foil and generously butter the foil.\n', 'Step 2: Spread the tahini evenly over the bottom of the prepared pan in a thin layer.\n', 'Step 3: Mix together farina cereal with 1 1/2 cup of sugar and baking powder in a bowl.\n', 'Step 4: Mix in the yogurt and 1 tablespoon of softened butter gently with your hands until the dough is smooth.\n', 'Step 5: Spread dough out into the prepared baking dish.\n', 'Step 6: Pat the surface smooth.\n', 'Step 7: Cover the dish with foil, and allow to stand at room temperature for 2 hours.\n', 'Step 8: With a sharp knife, cut the dough into 16 squares; push an almond half gently into the top of each square.\n', 'Step 9: Preheat oven to 400 degrees F (200 degrees C).\n', 'Step 10: Bake in the preheated oven until the dessert is set and the top is lightly golden brown, about 30 minutes.\n', 'Step 11: While the dessert is baking, make the syrup.\n', 'Step 12: Place 2 cups of sugar into a saucepan with the water, and bring to a boil over medium heat, stirring constantly to dissolve sugar.\n', 'Step 13: Stir in the lemon juice, and boil the syrup for 5 minutes; stir in butter and orange flower water until combined.\n', 'Step 14: Pour the hot syrup over the dessert as soon as it comes out of the oven.\n', 'Step 15: Let cool for 1 to 2 hours to let the syrup absorb before serving.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1025269.jpg,"{'calories': '285.8 calories', 'carbohydrateContent': '62.6 g', 'cholesterolContent': '4.7 mg', 'fatContent': '2.9 g', 'fiberContent': '0.6 g', 'proteinContent': '3.6 g', 'saturatedFatContent': '1.2 g', 'sodiumContent': '84.5 mg', 'sugarContent': '44.9 g'}",allrecipes.com
Tastira (Tunisian Fried Peppers and Eggs),35,4 serving(s),"['4 cloves garlic, diced', '1 tablespoon caraway seeds', '1 pinch salt', '3 tablespoons olive oil', '⅔ cup mild chile peppers, chopped', '1 ½ cups green bell peppers, seeded and chopped', '2 cups tomatoes, seeded and chopped', '4 eggs', 'salt and ground black pepper to taste']","['Step 1: Mash the garlic, caraway seeds, and pinch of salt in a mortar and pestle or against the side of a mixing bowl.\n', 'Step 2: Heat 1 tablespoon of the olive oil in a skillet over medium heat.\n', 'Step 3: Stir in the chile peppers; cook and stir until the peppers have softened, about 5 minutes.\n', 'Step 4: Remove them from the skillet and set aside.\n', 'Step 5: Add another tablespoon of oil to the skillet and cook the bell peppers and tomatoes until the peppers are soft and the tomatoes have begun to break down, about 5 more minutes.\n', 'Step 6: Add the tomato-bell pepper mixture to the hot peppers.\n', 'Step 7: Stir in the mashed garlic and caraway seeds.\n', 'Step 8: Spoon the vegetables onto plates or a serving platter.\n', 'Step 9: Heat the remaining oil in the skillet.\n', 'Step 10: Fry the eggs until the whites are set and the yolks are the desired consistency, about 2 to 3 minutes for runny yolks, 4 to 5 minutes for fully set yolks.\n', 'Step 11: Place the fried eggs on the vegetable mixture and season to taste with salt and pepper.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4472130.jpg,"{'calories': '208.8 calories', 'carbohydrateContent': '10.8 g', 'cholesterolContent': '186 mg', 'fatContent': '15.7 g', 'fiberContent': '3.1 g', 'proteinContent': '8.6 g', 'saturatedFatContent': '3 g', 'sodiumContent': '79 mg', 'sugarContent': '5.5 g'}",allrecipes.com
Mamool or Ma'amoul,87,1 serving(s),"['2 cups semolina flour', '1 ½ cups shortening', '1 cup boiling water', '¾ cup white sugar', '2 cups ground walnuts', '1 teaspoon rose water', ""¼ cup confectioners' sugar for dusting""]","['Step 1: Place the semolina flour into a medium bowl, and cut in shortening using a pastry blender or a fork.\n', 'Step 2: Pour in boiling water, and mix to form a solid dough.\n', 'Step 3: Turn the dough out onto a lightly floured surface, and knead for a minute or two to be sure the dough is well blended.\n', 'Step 4: Cover dough and let stand for at least one hour, or as long as overnight.\n', 'Step 5: In a medium bowl, mix together the sugar, ground nuts, and rose water so that the mixture is uniform.\n', 'Step 6: Set aside.\n', 'Step 7: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 8: Grease cookie sheets, or line with parchment paper.\n', 'Step 9: Knead dough again briefly, and form into walnut sized balls.\n', 'Step 10: Make a hole in the center using your finger.\n', 'Step 11: Fill the hole with the nut mixture, and seal the dough up over it.\n', 'Step 12: Gently form into balls or crescents, or make designs into the dough using a fork.\n', 'Step 13: Place cookies at least 1 inch apart onto the prepared cookie sheets.\n', 'Step 14: Bake for 10 to 12 minutes in the preheated oven, or until lightly browned.\n', 'Step 15: Dust with confectioners sugar while still warm if desired.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F21460.jpg,"{'calories': '371.8 calories', 'carbohydrateContent': '16.8 g', 'fatContent': '34.3 g', 'fiberContent': '0.9 g', 'proteinContent': '2 g', 'saturatedFatContent': '7.2 g', 'sodiumContent': '0.9 mg', 'sugarContent': '15.3 g'}",allrecipes.com
