Title,Cook Time,ServingSize,Ingredients,Cooking Instructions,Image Link,Nutrition Label,Host Link
Chicken Shawarma Salad,295,4 serving(s),"['⅔ cup extra-virgin olive oil', '½ cup freshly squeezed lemon juice', '2 teaspoons ground cumin', '2 teaspoons ground coriander', '2 teaspoons ground cardamom', '1 ½ teaspoons smoked paprika', '1 teaspoon ground turmeric', '1 teaspoon cayenne pepper, or to taste', '1 teaspoon salt, or to taste', '1 clove garlic, minced', '4 (4 ounce) boneless, skinless chicken thighs', '¼ cup tahini', '3 tablespoons honey, or to taste', 'cooking spray', '1 medium onion, sliced into 1/2-inch rings', '6 cups chopped romaine lettuce', '2 medium tomatoes, sliced', '1 medium cucumber, sliced']","['Step 1: Combine olive oil, lemon juice, cumin, coriander, cardamom, paprika, turmeric, cayenne pepper, salt, and garlic in a blender or small food processor.\n', 'Step 2: Pulse to combine.\n', 'Step 3: Measure 1/2 cup marinade into a bowl and set aside.\n', 'Step 4: Pour the remaining marinade into a 1-gallon resealable bag and add chicken thighs.\n', 'Step 5: Squeeze as much air out of the bag as possible, seal, and refrigerate, at least 4 hours or up to 24 hours.\n', 'Step 6: Chicken thighs should be in a single layer; turn the bag occasionally.\n', 'Step 7: Stir tahini and honey into the bowl with the reserved marinade, cover, and refrigerate until ready to make the salad.\n', 'Step 8: Preheat the oven to 425 degrees F (220 degrees C) and lightly oil a broiler pan.\n', 'Step 9: Place onion slices on the oiled pan, and set chicken thighs on top of the onion slices.\n', 'Step 10: Roast in the preheated oven for 15 minutes.\n', 'Step 11: Turn and continue roasting until chicken is longer pink at the bone and the juices run clear, about 15 more minutes.\n', 'Step 12: An instant-read thermometer inserted near the bone should read 165 degrees F (74 degrees C).\n', 'Step 13: Broil chicken thighs for 3 to 5 minutes for some caramelization, if desired.\n', 'Step 14: Remove chicken from the oven, tent with foil and allow to rest for 10 minutes.\n', 'Step 15: Slice each chicken thigh into 1/2- inch slices and coarsely chop cooked onion.\n', 'Step 16: Dress 4 salad plates with lettuce, tomatoes, and cucumbers.\n', 'Step 17: Add chicken slices and chopped onions.\n', 'Step 18: Stir dressing, drizzle over each salad, and serve.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8565418.jpg,"{'calories': '722.8 calories', 'carbohydrateContent': '30 g', 'cholesterolContent': '70.7 mg', 'fatContent': '58.2 g', 'fiberContent': '5.2 g', 'proteinContent': '24.1 g', 'saturatedFatContent': '9.8 g', 'sodiumContent': '674.8 mg', 'sugarContent': '18 g'}",allrecipes.com
Falafel I,30,4 serving(s),"['2 cups chickpeas (garbanzo beans), drained', '4 cloves garlic - peeled and sliced', '3 tablespoons peanut butter', '1 green onion, chopped', '1 onion, cut into chunks', '1 egg', '¼ teaspoon ground coriander', '¼ teaspoon ground cumin', '¼ teaspoon cayenne pepper', '1 tablespoon soy sauce', '1 tablespoon corn oil']","['Step 1: In a food processor or blender puree chickpeas.\n', 'Step 2: To the chickpeas add garlic, peanut butter, green onion, onion, egg, coriander, cumin, cayenne pepper and soy sauce; process until well mixed.\n', 'Step 3: Shape into balls, using about 1 tablespoon for each.\n', 'Step 4: Heat oil in a medium skillet over medium-high heat.\n', 'Step 5: Brown balls on all sides.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F46138.jpg,"{'calories': '282.2 calories', 'carbohydrateContent': '33.7 g', 'cholesterolContent': '46.5 mg', 'fatContent': '12.3 g', 'fiberContent': '6.8 g', 'proteinContent': '11.5 g', 'saturatedFatContent': '2.3 g', 'sodiumContent': '660 mg', 'sugarContent': '3.1 g'}",allrecipes.com
Sun-dried Tomato and Fennel Seed Hummus,15,1 serving(s),"['1 ½ cups cooked garbanzo beans', '½ cup tahini', '1 lemon, juiced', '2 tablespoons olive oil', '8 oil-packed sun-dried tomatoes', '1 tablespoon maple syrup', '1 tablespoon nutritional yeast', '½ teaspoon fennel seed', '¼ cup chopped onion', 'salt to taste', 'black pepper to taste', 'cayenne pepper to taste']","['Step 1: Place garbanzo beans, tahini, sun-dried tomatoes, lemon juice, olive oil, and maple syrup in the bowl of a food processor.\n', 'Step 2: Blend until smooth.\n', 'Step 3: Add in fennel seed, nutritional yeast, and onion; blend until smooth.\n', 'Step 4: Season to taste with salt, black pepper, and cayenne pepper.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F675869.jpg,"{'calories': '193 calories', 'carbohydrateContent': '18 g', 'fatContent': '12.4 g', 'fiberContent': '4.6 g', 'proteinContent': '5.7 g', 'saturatedFatContent': '1.7 g', 'sodiumContent': '160.9 mg', 'sugarContent': '1.7 g'}",allrecipes.com
Lebanese Fatayer,125,20 serving(s),"['1 cup hot water, divided', '1 teaspoon yeast', '2 cups all-purpose flour', '2 tablespoons powdered milk', '1 teaspoon white sugar', '1 teaspoon olive oil', '½ teaspoon baking powder', '1 pinch salt', '1 tablespoon olive oil', '1 medium onion, chopped', '1 (10 ounce) package frozen chopped spinach, thawed and drained', 'salt and ground black pepper to taste', '½ medium lemon, juiced', '1 teaspoon sesame seeds, or as needed', '1 large egg, beaten']","['Step 1: Mix 1/3 cup hot water and yeast together in a small bowl.\n', 'Step 2: Let sit for 10 minutes.\n', 'Step 3: Mix in flour, powdered milk, sugar, olive oil, baking powder, and salt while adding remaining water gradually to make a combined dough.\n', 'Step 4: Leave in a warm place to rise for about 1 hour.\n', 'Step 5: While the dough is rising, prepare the stuffing: Heat olive oil in a pan.\n', 'Step 6: Add onion, then add spinach and stir-fry for a few minutes.\n', 'Step 7: Season with salt and pepper and sprinkle with lemon juice.\n', 'Step 8: Set aside to cool.\n', 'Step 9: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 10: Line a baking sheet with parchment paper.\n', 'Step 11: Take small portions of the risen dough and roll into small, flat circles.\n', 'Step 12: Fill each circle with about 1 teaspoon spinach mixture and fold into a triangle as follows: fold one edge of the circle to the middle, then the next, then fold the third edge over the top to shape a triangle.\n', 'Step 13: Repeat with remaining dough and filling.\n', 'Step 14: Brush each piece with egg and sprinkle with sesame seeds.\n', 'Step 15: Place on the prepared baking sheet.\n', 'Step 16: Bake in the preheated oven until golden brown, about 20 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F869037.jpg,"{'calories': '63.5 calories', 'carbohydrateContent': '11.3 g', 'cholesterolContent': '9.4 mg', 'fatContent': '1.3 g', 'fiberContent': '1 g', 'proteinContent': '2.5 g', 'saturatedFatContent': '0.2 g', 'sodiumContent': '38.7 mg', 'sugarContent': '1.3 g'}",allrecipes.com
Easy 5-Ingredient Pumpkin Soup,35,4 serving(s),"['2 pounds pumpkin, peeled and cubed', '4 cups chicken broth, divided', '1 teaspoon sugar, or more to taste', 'salt and freshly ground black pepper to taste', '1 (5.3 ounce) container Greek yogurt']","['Step 1: Combine pumpkin and 1/3 of the chicken broth in a deep pan over medium-low heat.\n', 'Step 2: Simmer, covered, until pumpkin is soft, about 15 minutes.\n', 'Step 3: Remove from heat and puree with an immersion blender.\n', 'Step 4: Add remaining chicken broth, sugar, salt, and pepper.\n', 'Step 5: Cook until flavors combine, about 5 minutes.\n', 'Step 6: Ladle into bowls and serve with a dollop of Greek yogurt.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5841438.jpg,"{'calories': '127.7 calories', 'carbohydrateContent': '18.4 g', 'cholesterolContent': '14.1 mg', 'fatContent': '4.4 g', 'fiberContent': '1.1 g', 'proteinContent': '5.6 g', 'saturatedFatContent': '1.9 g', 'sodiumContent': '1227.9 mg', 'sugarContent': '6.8 g'}",allrecipes.com
Spicy Baba Ganoush on the Grill,70,6 serving(s),"['2 large eggplant', '3 tablespoons tahini', '3 tablespoons lemon juice', ""1 tablespoon za'atar seasoning"", '1 teaspoon crushed red pepper, or more to taste', '1 teaspoon salt', '½ teaspoon smoked paprika', '3 cloves garlic, minced', '¼ cup extra virgin olive oil', '2 tablespoons chopped fresh parsley, or more to taste']","['Step 1: Preheat an outdoor grill for medium-high heat and lightly oil the grate.\n', 'Step 2: Using a fork, poke holes in the eggplant so steam will be able to release during cooking.\n', 'Step 3: Place eggplant on the preheated grill.\n', 'Step 4: Grill until skins are charred, about 30 minutes, turning occasionally.\n', 'Step 5: Transfer to a baking pan, cover, and let steam for 10 minutes.\n', 'Step 6: Using your hands, carefully remove the stem and the skin; the skin should be split open and peel off easily.\n', 'Step 7: Discard the skin and place flesh in a colander; let drain for 20 minutes.\n', 'Step 8: Press out any remaining moisture with paper towels.\n', 'Step 9: Place eggplant in a food processor.\n', ""Step 10: Add tahini, lemon juice, za'atar, crushed red pepper, salt, paprika, and garlic.\n"", 'Step 11: Pulse until smooth.\n', 'Step 12: Add olive oil and parsley; pulse until oil is incorporated.\n', 'Step 13: Garnish with additional crushed red pepper flakes and parsley if desired.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6855567.jpg,"{'calories': '191.8 calories', 'carbohydrateContent': '16.6 g', 'fatContent': '14 g', 'fiberContent': '8.9 g', 'proteinContent': '3.9 g', 'saturatedFatContent': '2 g', 'sodiumContent': '402.4 mg', 'sugarContent': '5.6 g'}",allrecipes.com
Turkish Flatbread,170,40 serving(s),"['8 teaspoons active dry yeast', '1 teaspoon white sugar', '1 cup warm water', '1 cup all-purpose flour', '7 cups all-purpose flour', '2 cups lukewarm water', '2 tablespoons lukewarm water', '6 tablespoons olive oil', '2 teaspoons salt', '1 teaspoon butter, or as needed']","['Step 1: Dissolve yeast and sugar in warm water.\n', 'Step 2: Let stand in a warm place until frothy, about 10 minutes.\n', 'Step 3: Stir in flour.\n', 'Step 4: Cover sponge with plastic wrap and let rise for 30 minutes.\n', 'Step 5: Place flour in a large bowl and make a well in the center.\n', 'Step 6: Pour in sponge.\n', 'Step 7: Add 2 cups plus 2 tablespoons lukewarm water, olive oil, and salt.\n', 'Step 8: Gradually work in the flour to make a soft and sticky dough.\n', 'Step 9: Knead the dough on a floured surface for 15 minutes.\n', 'Step 10: Grease a large bowl with butter and add dough.\n', 'Step 11: Cover and let rise until doubled, about 1 hour.\n', 'Step 12: Divide dough into quarters.\n', 'Step 13: Cut each quarter into 10 pieces; shape each piece into a ball.\n', 'Step 14: Cover balls of dough and let rest for 30 minutes.\n', 'Step 15: Preheat the oven to 450 degrees F (230 degrees C).\n', 'Step 16: Line baking sheets with parchment paper.\n', 'Step 17: Shape each ball of dough into a circle by flattening dough and stretching it.\n', 'Step 18: Arrange 2 inches apart on the baking sheets.\n', 'Step 19: Bake in the preheated oven until puffed up and golden, about 10 minutes.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '112.6 calories', 'carbohydrateContent': '19.5 g', 'cholesterolContent': '0.3 mg', 'fatContent': '2.4 g', 'fiberContent': '0.8 g', 'proteinContent': '2.9 g', 'saturatedFatContent': '0.4 g', 'sodiumContent': '118.5 mg', 'sugarContent': '0.2 g'}",allrecipes.com
Havij Polo (Persian Carrot Rice),115,8 serving(s),"['1 onion, thinly sliced', '½ cup salted butter', '1 pound cubed beef stew meat', '½ teaspoon ground cinnamon', '½ teaspoon salt', '2 cups grated carrots', '2 cups water', '3 tablespoons white sugar', '2 cups uncooked long-grain rice', '1 tablespoon butter, or as needed']","['Step 1: Saute onion in butter in a large skillet over medium heat until translucent, about 5 minutes.\n', 'Step 2: Remove onion to a bowl, leaving any excess butter in the skillet.\n', 'Step 3: Sprinkle meat with cinnamon and salt; cook in the skillet in the remaining butter until browned, 3 to 4 minutes per side.\n', 'Step 4: Transfer meat to a small pot, leaving butter in the skillet.\n', 'Step 5: Add carrots to the skillet and cook until lightly browned, about 5 minutes.\n', 'Step 6: Remove carrots to a bowl; set skillet aside.\n', 'Step 7: Add water to the meat and bring to a boil.\n', 'Step 8: Reduce heat and simmer until tender, 30 to 40 minutes.\n', 'Step 9: Remove meat and mix with reserved onions.\n', 'Step 10: Pour 1 cup cooking water into the skillet used to cook the vegetables and meat.\n', 'Step 11: Add sugar; mix until completely dissolved.\n', 'Step 12: Set sauce aside.\n', 'Step 13: While the meat is cooking, place rice in a colander and rinse several times with warm water to remove starch.\n', 'Step 14: Transfer to a bowl and soak for 5 to 10 minutes.\n', 'Step 15: Bring 6 cups salty water to a boil in a large saucepan.\n', 'Step 16: Drain rice and add to the boiling water.\n', 'Step 17: Boil, stirring occasionally to prevent grains from sticking together, until rice is no longer crunchy but still quite firm, 5 to 10 minutes.\n', 'Step 18: Drain.\n', 'Step 19: Butter the bottom of a large pot and top with several layers of rice, the meat-onion mixture, and carrots.\n', 'Step 20: Pour sauce over top.\n', 'Step 21: Cover the underside of the pot lid with a clean dish towel and place tightly on the pot to absorb moisture.\n', 'Step 22: Cook over low heat until crunchy on the bottom, about 30 minutes, checking often near the end to prevent burning.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '426.8 calories', 'carbohydrateContent': '45.7 g', 'cholesterolContent': '65.6 mg', 'fatContent': '21 g', 'fiberContent': '1.7 g', 'proteinContent': '13.1 g', 'saturatedFatContent': '11.3 g', 'sodiumContent': '282.9 mg', 'sugarContent': '6.6 g'}",allrecipes.com
Baba Ganoush,65,4 serving(s),"['1 pound eggplant', '2 tablespoons lemon juice', '2 tablespoons tahini', '2 cloves garlic', '⅛ teaspoon ground cumin', '⅛ teaspoon red chile powder', '1 tablespoon extra-virgin olive oil', '½ tablespoon plain yogurt, or more to taste', 'salt to taste', '1 pinch paprika']","['Step 1: Preheat the oven to 450 degrees F (230 degrees C).\n', 'Step 2: Lightly oil a baking sheet.\n', 'Step 3: Halve eggplants and brush cut sides with olive oil.\n', 'Step 4: Place face-down onto the prepared baking sheet.\n', 'Step 5: Roast in the preheated oven until softened, 20 to 25 minutes.\n', 'Step 6: Remove from oven and let cool, about 30 minutes.\n', 'Step 7: Scoop flesh out of skins and place in a mesh strainer.\n', 'Step 8: Discard skins.\n', 'Step 9: Press down on flesh to remove liquid or drippings.\n', 'Step 10: Transfer eggplant flesh to a food processor.\n', 'Step 11: Add lemon juice, tahini, garlic, cumin, and chile powder.\n', 'Step 12: Drizzle olive oil on top of everything.\n', 'Step 13: Blend well, 45 seconds to 1 minute.\n', 'Step 14: Mix in plain yogurt and season with salt.\n', 'Step 15: Serve with a sprinkle of paprika over top for garnish.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8043979.jpg,"{'calories': '108.9 calories', 'carbohydrateContent': '9.5 g', 'cholesterolContent': '0.1 mg', 'fatContent': '7.7 g', 'fiberContent': '4.7 g', 'proteinContent': '2.7 g', 'saturatedFatContent': '1.1 g', 'sodiumContent': '51.5 mg', 'sugarContent': '3 g'}",allrecipes.com
Baharat Chicken Tenders,20,3 serving(s),"['1 ¼ teaspoons sweet paprika', '1 teaspoon ground black pepper', '¾ teaspoon ground cumin', '½ teaspoon ground coriander', '½ teaspoon ground cinnamon', '½ teaspoon ground cloves', '¼ teaspoon ground cardamom', '¼ teaspoon ground star anise', '⅛ teaspoon nutmeg', '1 pound chicken tenders', '1 pinch ground sea salt, to taste', '¼ cup extra virgin olive oil', '½ cup sliced red onion']","['Step 1: Combine sweet paprika, pepper, cumin, coriander, cinnamon, cloves, cardamom, star anise, and nutmeg in a small bowl and stir to combine.\n', 'Step 2: Place chicken tenders on a plate and sprinkle one side with 2 teaspoons of the spice blend.\n', 'Step 3: Season with sea salt to taste.\n', 'Step 4: Turn tenders and sprinkle the other side with an additional 2 teaspoons of the spice blend; add salt to taste.\n', 'Step 5: Store remaining spice blend in an airtight container and reserve for another use.\n', 'Step 6: Heat a skillet over medium heat.\n', 'Step 7: Pour in olive oil once skillet is hot and heat until it shimmers.\n', ""Step 8: Carefully place chicken tenders into skillet one at a time, making sure they don't touch each other.\n"", 'Step 9: Cook for 4 1/2 minutes, turn, and cook until chicken is no longer pink in the center and the juices run clear, about 4 1/2 minutes more.\n', 'Step 10: An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).\n', 'Step 11: Remove chicken from skillet and drain on a paper towel-lined plate.\n', 'Step 12: Add onion to the same skillet and cook until soft and translucent, about 4 minutes.\n', 'Step 13: Remove onion slices and drain on paper towel-lined plate.\n', 'Step 14: Serve onions with chicken.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6361563.jpg,"{'calories': '377.3 calories', 'carbohydrateContent': '4.6 g', 'cholesterolContent': '92.2 mg', 'fatContent': '23.9 g', 'fiberContent': '1.5 g', 'proteinContent': '34.6 g', 'saturatedFatContent': '4 g', 'sodiumContent': '190.1 mg', 'sugarContent': '1 g'}",allrecipes.com
Traditional Shorba,70,4 serving(s),"['1 (2 to 3 pound) whole chicken, rinsed and patted dry', '1 cup tomato puree', '1 large whole onion', '2 bay leaves', '2 pods cardamom', '2 pieces mistika', 'salt and ground black pepper to taste']","['Step 1: Bring a large pot of water to a boil.\n', 'Step 2: Cook chicken in boiling water, skimming any fat, until partially cooked through, 10 to 15 minutes.\n', 'Step 3: Stir tomato puree, whole onion, bay leaves, cardamom pods, mistika, salt, and pepper into the pot.\n', 'Step 4: Cook until chicken is cooked through and tender, about 50 minutes.\n', 'Step 5: An instant-read thermometer inserted into the thickest part of the thigh, near the bone should read 165 degrees F (74 degrees C).\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '325.4 calories', 'carbohydrateContent': '11.3 g', 'cholesterolContent': '76.8 mg', 'fatContent': '18.5 g', 'fiberContent': '2.3 g', 'proteinContent': '27.6 g', 'saturatedFatContent': '5 g', 'sodiumContent': '321.9 mg', 'sugarContent': '4.6 g'}",allrecipes.com
Koula's Best Ever Chicken Gyros,30,4 serving(s),"['3 skinless, boneless chicken breast halves - cut into 1/2 inch strips', '2 tablespoons ketchup', '2 tablespoons olive oil', '1 ½ teaspoons white wine vinegar', '1 teaspoon dried oregano', '1 teaspoon mustard powder', '1 ½ teaspoons curry powder, or to taste', '4 pita breads, cut in half', '2 cups mixed salad greens', '1 cup plain yogurt']","['Step 1: Place the chicken strips side by side in a broiling pan.\n', 'Step 2: In a cup or small bowl, stir together the ketchup, olive oil, white wine vinegar, oregano, mustard powder and curry powder.\n', 'Step 3: Pour over the chicken.\n', ""Step 4: Allow the chicken to marinate while you preheat the oven's broiler.\n"", 'Step 5: Broil uncovered for 15 minutes with the meat about 6 inches from the heat.\n', 'Step 6: Just until the chicken is cooked through, but not browned.\n', 'Step 7: If left too long, it will turn stringy and dry.\n', 'Step 8: Place hot chicken into pita pockets and spoon some of the juices from the pan over it.\n', 'Step 9: Top with salad greens and plain yogurt.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6962.jpg,"{'calories': '380.6 calories', 'carbohydrateContent': '41.3 g', 'cholesterolContent': '54 mg', 'fatContent': '11 g', 'fiberContent': '2.4 g', 'proteinContent': '28 g', 'saturatedFatContent': '2.3 g', 'sodiumContent': '499.7 mg', 'sugarContent': '7 g'}",allrecipes.com
Middle Eastern Balela Salad,50,4 serving(s),"['1 (15 ounce) can chickpeas, drained and rinsed', '1 (15 ounce) can black beans, drained and rinsed', '2 ripe tomatoes, diced', '½ red onion, diced', '½ cup chopped fresh flat-leaf (Italian) parsley', '¼ cup chopped fresh mint', '1 lemon, juiced', '2 tablespoons extra-virgin olive oil, or to taste', '1 clove garlic, minced', '1 teaspoon ground cumin', 'salt and fresh coarsely ground black pepper to taste']","['Step 1: Stir chickpeas, black beans, tomatoes, red onion, parsley, and mint together in a large bowl.\n', 'Step 2: Whisk lemon juice, olive oil, garlic, cumin, salt, and ground pepper together in a bowl; pour over chickpea mixture and toss to coat.\n', 'Step 3: Cover and refrigerate salad until flavors blend, about 30 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3304702.jpg,"{'calories': '265.9 calories', 'carbohydrateContent': '38.6 g', 'fatContent': '8.2 g', 'fiberContent': '11.9 g', 'proteinContent': '11.1 g', 'saturatedFatContent': '1.2 g', 'sodiumContent': '665.5 mg', 'sugarContent': '2.6 g'}",allrecipes.com
Samoon (Iraqi Flatbread),140,12 serving(s),"['6 cups all-purpose flour', '5 tablespoons powdered milk', '2 tablespoons instant yeast', '2 tablespoons white sugar', '1 tablespoon salt, or to taste', '3 tablespoons unsalted butter, softened', '2 ½ cups warm water (120 to 130 degrees F/50 degrees C)', '1 teaspoon vegetable oil, or as needed', '¼ cup water', '1 tablespoon all-purpose flour', '½ teaspoon white sugar', '1 tablespoon sesame seeds, or to taste']","['Step 1: Whisk flour, powdered milk, yeast, sugar, and salt together in a large bowl.\n', 'Step 2: Add butter and mix with your hands until mixture resembles coarse crumbs.\n', 'Step 3: Gradually add water to flour mixture, using your hands to mix well after each addition.\n', 'Step 4: When the dough has pulled together, turn it out onto a lightly floured surface and knead until smooth and elastic, about 8 minutes.\n', 'Step 5: Lightly oil a large bowl with vegetable oil.\n', 'Step 6: Place dough in the bowl and turn to coat with oil.\n', 'Step 7: Cover with a towel or plastic wrap and let rise in a warm place until doubled in volume, about 1 hour.\n', 'Step 8: Gently punch down dough.\n', 'Step 9: Divide dough into 12 equal pieces and form into balls.\n', 'Step 10: Cover with a light cloth and let rest 15 to 20 minutes.\n', ""Step 11: Dough may expand, but it's okay if it does not.\n"", 'Step 12: Place a ball of dough on a lightly floured surface and press with the palm of your hand.\n', 'Step 13: Bring two opposite sides of dough together and pinch.\n', 'Step 14: Repeat with remaining opposite sides.\n', 'Step 15: Pull and press dough to form a flat, elongated diamond-like shape.\n', 'Step 16: Place on a lightly greased baking sheet.\n', 'Step 17: Repeat with remaining dough.\n', 'Step 18: Cover with a cloth and let rest at least 10 minutes.\n', 'Step 19: Preheat the oven to 450 degrees F (230 degrees C).\n', 'Step 20: Mix water, flour, and sugar for paste in a small bowl.\n', 'Step 21: Brush over flatbreads and sprinkle with sesame seeds.\n', 'Step 22: Bake flatbreads in the preheated oven in batches until golden brown, 7 to 10 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F3851ae2ee41f264ca2c62beeb90d50e0%2F1644255643IMG_5169.jpg,"{'calories': '288.9 calories', 'carbohydrateContent': '53 g', 'cholesterolContent': '8.2 mg', 'fatContent': '4.4 g', 'fiberContent': '2.2 g', 'proteinContent': '8.6 g', 'saturatedFatContent': '2 g', 'sodiumContent': '602.2 mg', 'sugarContent': '4 g'}",allrecipes.com
Ginger Sekanjabin,135,4 item(s),"['4 cups white sugar', '2 ½ cups water', '1 cup red or white wine vinegar', '½ cup minced fresh ginger']","['Step 1: Boil the sugar and water together in a large saucepan over high heat for 2 to 3 minutes.\n', 'Step 2: Remove the pan from the heat, and stir in the vinegar and minced ginger.\n', 'Step 3: n Allow mixture to cool to room temperature, then strain out the minced ginger with a fine sieve.\n', 'Step 4: Store at room temperature in a sterile container.\n', 'Step 5: n To use, stir 1 part syrup into 4 to 5 parts water; serve cold with ice if desired.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F698808.jpg,"{'calories': '160 calories', 'carbohydrateContent': '41.2 g', 'cholesterolContent': '0 mg', 'fatContent': '0 g', 'fiberContent': '0 g', 'proteinContent': '0 g', 'saturatedFatContent': '0 g', 'sodiumContent': '1.2 mg', 'sugarContent': '40 g'}",allrecipes.com
Persian Eggplant Stew,181,4 serving(s),"['1 tablespoon salt, divided', '5 Japanese eggplants, peeled, tops left intact', '1 cup vegetable oil', '1 tablespoon vegetable oil', '1 large white onion, chopped', '1 ½ teaspoons chopped garlic', '1 pound cubed stew meat', '1 cube beef bouillon', '1 teaspoon ground cumin', '1 teaspoon saffron', '½ (6 ounce) can tomato paste', '2 cups water', '1 (15 ounce) can tomato sauce']","['Step 1: Sprinkle 2 teaspoons salt over eggplant.\n', 'Step 2: Heat oil in a large saucepan over medium-high heat.\n', 'Step 3: Cook eggplants until soft and browned, about 3 minutes per side.\n', 'Step 4: Drain on paper towels.\n', 'Step 5: Heat 1 tablespoon oil in a large saucepan over medium heat.\n', 'Step 6: Cook and stir onion and garlic until softened, about 5 minutes.\n', 'Step 7: Stir in stew meat, beef bouillon, cumin, and saffron; cook meat until browned, about 5 minutes.\n', 'Step 8: Stir in tomato paste until well mixed.\n', 'Step 9: Pour water and tomato sauce into the saucepan.\n', 'Step 10: Reduce heat to low and cover; cook, stirring occasionally, until sauce is reduced by half, about 2 hours 20 minutes.\n', 'Step 11: Stir in eggplants.\n', 'Step 12: Cook until heated through, about 10 minutes.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '522.9 calories', 'carbohydrateContent': '53.1 g', 'cholesterolContent': '62.5 mg', 'fatContent': '26 g', 'fiberContent': '26.2 g', 'proteinContent': '28.4 g', 'saturatedFatContent': '7.6 g', 'sodiumContent': '2742.3 mg', 'sugarContent': '24.5 g'}",allrecipes.com
"Eggplant, Roasted Pepper and Chicken Pitas",45,6 item(s),"['2 eggplants, cut into 1/2-inch slices', '1 tablespoon salt', '2 (6 ounce) skinless, boneless chicken breast halves', 'all-purpose flour for dusting', '2 eggs, beaten', '1 cup seasoned bread crumbs', '4 tablespoons olive oil', '3 cloves garlic, peeled, or more to taste', '2 tablespoons red wine vinegar', '2 tablespoons extra-virgin olive oil', '1 (12 ounce) jar roasted red peppers, sliced', 'salt and pepper to taste', '6 (6-inch) pita breads']","['Step 1: Sprinkle sliced eggplant with salt and allow to drain in a colander for 20 minutes.\n', ""Step 2: Meanwhile, preheat a grill for medium-high heat (see Cook's Note).\n"", 'Step 3: Pound chicken breasts between two sheets of plastic wrap to a thickness of 1/4-inch.\n', 'Step 4: Dredge with flour, shake off excess, dip into beaten egg, then press into seasoned bread crumbs to coat.\n', 'Step 5: Heat 2 tablespoons of olive oil in a skillet over medium-high heat.\n', 'Step 6: Add chicken breasts and cook until golden brown.\n', 'Step 7: Set aside.\n', 'Step 8: Wipe eggplant dry with a paper towel.\n', 'Step 9: If grilling, brush slices with remaining 2 tablespoons olive oil.\n', 'Step 10: Grill until tender and well marked.\n', 'Step 11: Crush garlic with a mortar and pestle with a pinch of salt.\n', 'Step 12: Whisk together garlic, red wine vinegar, and extra-virgin olive oil.\n', 'Step 13: Slice grilled eggplant into strips and toss with roasted peppers and balsamic dressing; season to taste with salt and pepper.\n', 'Step 14: To assemble, heat pita breads on the grill until hot and marked.\n', 'Step 15: Slice chicken into strips and place into warm pitas along with marinated eggplant and red peppers.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F448225.jpg,"{'calories': '492.2 calories', 'carbohydrateContent': '60.2 g', 'cholesterolContent': '94.3 mg', 'fatContent': '18.4 g', 'fiberContent': '8.2 g', 'proteinContent': '23 g', 'saturatedFatContent': '3.1 g', 'sodiumContent': '1753.9 mg', 'sugarContent': '8.2 g'}",allrecipes.com
